text,highlighted
Informal dispute resolution.,0
Hobby plan.,0
Disclaimer.,0
"You acknowledge that vercel may disable or terminate the services if vercel believes there is any content that violates this agreement, including the acceptable use terms and the restrictions above, pursuant to vercel's dmca policy and/or as required by vercel's hosting providers. 8.",0
Temporary use license.,0
We may change the terms and conditions applicable to the hobby plan or discontinue offering the hobby plan at any time.,0
You will reimburse vercel any pre-approved and agreed upon costs.,0
(iii) you shall pay to vercel the full amount of any outstanding fees due hereunder.,0
"If no such information exists or if such information is not current, vercel has no obligation under this section.",0
Plans.,0
Representations.,0
"All goodwill arising out of the use of your trademarks, tradenames and logos shall inure to your benefit.",0
"You represent and warrant that (i) you own all your content or have obtained all permissions, releases, rights or licenses required to engage in posting and other activities (and allow vercel to perform its obligations) in connection with the services without obtaining any further releases or consents.",0
Vercel does not warrant that the services or deliverables will be uninterrupted or error free.,1
"The receiving party agrees: (i) to take reasonable precautions to protect such proprietary information, and (ii) not to use (except in performance of the services or as otherwise permitted herein) or divulge to any third person any such proprietary information.",0
"And (iii) you will use the services only in compliance with vercel's standard published policies then in effect (the ""policy"") and all applicable laws and regulations. 12.2.",0
"Subject to earlier termination as provided below, the term of this agreement will commence on your acceptance of this agreement and will continue for as long as the services are being provided to you under this agreement.",0
This section can only be amended by mutual agreement.,0
"You are solely responsible for all software, code, data, information, feedback, suggestions, text, content and other materials that you upload, post, deliver, provide or otherwise transmit or store (hereafter ""post(ing)"") in connection with or relating to the services (""your content"").",0
"(iii) modify, translate, or create derivative works based on the services (except to the extent expressly permitted by vercel or authorized within the services) or otherwise attempt to gain unauthorized access to the services or its related systems or networks.",0
"Any rights not expressly granted herein are reserved and no license or right to use any trademark of vercel or any third-party is granted to you in connection with the services. vercel shall own and retain all right, title and interest in and to (a) the services, all improvements, enhancements or modifications thereto and (b) all intellectual property rights related to any of the foregoing. 3.",0
"Vercel will have no liability to you for any unauthorized access or use of any of your content that is attributable, in whole or in part, to an insecurity in your website or project, malware or malicious content in your website or project, or any corruption, deletion, destruction or loss of any your content. 9.",0
"If payment is not received or cannot be charged to your credit card or other payment account for any reason in advance, vercel reserves the right to either suspend or terminate your access to the services and terminate this agreement and for domain registrations, vercel may not register the domain or may allow the domain registration to expire.",0
"The arbitration will be conducted by jams in accordance with the jams streamlined arbitration procedure rules in effect at the time the arbitration is initiated, excluding any rules or procedures governing or permitting class actions.",0
Governing law.,0
"All notices under this agreement will be in writing and will be deemed to have been duly given when received, if personally delivered.",0
Your continued use of the services after the price change becomes effective constitutes your agreement to pay the changed amount. 16.,0
Any attempted assignment or transfer of this agreement by the parties in contravention of the foregoing shall be null and void.,0
"Vercel will implement and maintain reasonable information security policies and processes (including technical, administrative and physical safeguards) that are designed to prevent unauthorized access to or use or disclosure of the services or any your data. 14.3.",0
Arbitration request.,0
"To begin an arbitration proceeding, you must send a letter requesting arbitration and describing your claim to vercel at 340 s lemon ave #4133, walnut ca, 91789.",0
"(v) violate any applicable laws or regulations (including without limitation in violation of any data, privacy or export control laws) or infringe the rights of any third-party in connection with the use or access of the services.",0
Please visit https://vercel.com/legal/privacy to understand how vercel collects and uses personal information. 22.,0
Services may only be used or accessed through an electronic device controlled of you at all times.,0
"The term of your hobby plan, self-service subscription, and any services purchased or added to your self-service subscription, shall automatically renew for successive terms equal in duration to the initial term unless you cancel your hobby plan or self-service subscription in advance of the renewal date.",0
Vercel will not seek to recover attorneys' fees and costs in arbitration unless the arbitrator determines the claims are frivolous. 20.8.,0
"The provisions of this section allocate the risks under this agreement between the parties, and the parties have relied on these limitations in determining whether to enter this agreement. 18.2.",0
"(iv) remove, alter or obscure in any way any proprietary rights notices (including copyright notices) of vercel or its suppliers on or within the services or documentation.",0
We offer a free hobby plan at our sole discretion.,0
Age and eligibility.,0
Aggregate data.,0
"There is no judge or jury in arbitration, and court review of an arbitration award is limited.",0
"If a receiving party is required by law or a governmental agency to disclose the disclosing party's confidential information, the receiving party must provide reasonable notice to the disclosing party of such required disclosure so as to permit the disclosing party a reasonable period of time to seek a protective order or limit the amount of confidential information to be disclosed. 14.2.",0
Vercel reserves the right to access your account in order to respond to your requests for technical support.,0
"You further agree that vercel may remove or disable any of your content at any time for any reason (including, but not limited to, upon receipt of claims or allegations from third-parties or authorities relating to your content), or for no reason at all. 4.",0
Indemnification.,0
Or remove any proprietary notices or labels.,0
Law.,0
"Proprietary information of vercel includes non-public information regarding features, functionality and performance of the services.",0
Class action waiver.,0
"You shall comply with any codes of conduct, policies or other notices, vercel provides you or publishes in connection with the services, and you shall promptly notify vercel if you learn of a security breach or issue related to the services.",0
Vercel notice to you will be sent based on the most recent contact information that you provided vercel.,0
You are responsible for all activities that occur under your account. 2.,0
"You further acknowledge that vercel reserves the right to change these general practices and limits at any time, in its sole discretion.",0
Confidentiality.,0
"If any change to this agreement is not acceptable to you, your only remedy is to stop using the services and send a cancellation email to vercel support via the support center.",0
Please review them carefully. 1.,0
Limit of liability and waiver of consequential damages.,0
"Vercel shall provide notice to you of any such claim, suit or demand.",0
"In addition to any other remedies vercel may have, vercel may also terminate this agreement upon ten (10) days' notice (or two (2) days in the case of nonpayment), if you breach any of the terms or conditions of this agreement.",0
"Or (c) for any direct damages, costs, losses, of liabilities in amounts that, together with amounts associated with all other claims, exceed the greater of one hundred dollars and the fees paid by you to vercel for the services under this agreement in the 6 months prior to the act that gave rise to the liability, in each case, whether or not such party has been advised of the possibility of such damages.",0
Acceptable use.,0
(ii) filing for arbitration with jams as set forth herein.,0
You certify that you are a person at least 16 years of age.,1
"You will not, directly or indirectly: (i) sublicense, resell, rent, lease, transfer, assign, or otherwise commercially exploit or make the services available to any third party.",0
"You will promptly update your account information with any changes (for example, a change in your billing address or credit card expiration date) that may occur.",0
"During the period for which you are authorized to use the services, and subject to your compliance with the terms of this agreement, you are granted a personal, non-sublicensable, nonexclusive, nontransferable, limited license, to use the services for your internal business or personal purposes according to the service capacity of your account.",0
"Without limiting the foregoing, you acknowledge that vercel may establish general practices and limits concerning use of the services, including without limitation the maximum period of time that data, code or other content will be retained by the services, the maximum storage space that will be allotted on vercel's servers on your behalf, and the maximum compute capacity provided for the execution of builds and functions and the maximum network data transferred by the services.",0
"You agree that violations of this agreement by yourself or any person or entity acting under your account will, in addition to any other remedies including criminal prosecution, result in termination of your access to vercel's website and removal (taking down) of all projects and deployments.",0
Customer name.,0
"""previews"" means services, releases, features, or functionality provided for preview, pre-release, evaluation, demonstration, or similar purposes. last update: may 6th, 2022",0
"By posting your content on or through the services, you grant vercel a worldwide, non-exclusive, royalty-free, fully paid, sublicensable and transferable license to use, copy, modify, reproduce, distribute, display, publish and perform your content only in connection with its provision of the services and for security to protect the services and third parties from fraud, malware, malicious files or content, viruses and the like.",0
And (iii) on purchase of any domain registration and up to thirty (30) days prior to each annual anniversary of your purchase.,0
"And upon receipt, if sent by certified or registered mail, return receipt requested. any delays in or failure of performance of vercel shall not constitute a default hereunder or give rise to any claims for damages if, to the extent that, and for such period that, such delays or failures of performance are caused by any events beyond the reasonable control of vercel including, without limitation, any of the following specific occurrences: acts of god or the public enemy, acts of terrorism, pandemics, epidemics, labor strikes, expropriation or confiscation of facilities, compliance with any unanticipated duly promulgated governmental order, acts of war, rebellion or sabotage or damage resulting therefrom, fires, floods, explosion, or riots. 20.",0
(iii) use the services for timesharing or service bureau purposes or otherwise for the benefit of a third-party.,0
"By using or accessing the services, you acknowledge that you have read, understand, and agree to be bound by this agreement. if you are entering into this agreement on behalf of a company, business or other legal entity, you represent that you have the authority to bind such entity to this agreement, in which case the term ""you"" shall refer to such entity.",0
This agreement shall be governed by the laws of the state of california without regard to its conflict of laws provisions and the parties agree to the exclusive jurisdiction of the state and federal courts in san francisco county. 20.2.,0
"When vercel has the legal obligation to pay or collect such taxes, the appropriate amount shall be paid by you directly to vercel.",0
Applicable law.,0
"If you and vercel cannot resolve a claim, within sixty (60) days of the receipt of the notice, then you agrees that that any such claim and all other disputes arising out of or relating to the interpretation, applicability, enforceability or formation of this agreement, including, but not limited to any claim that all or any part of this agreement is void or voidable, or whether a claim is subject to arbitration relating to your use of the services, will be resolved by binding arbitration, rather than in court.",0
"Payment of all filing, administration and arbitrator fees will be governed by jams's rules.",0
You and vercel will pay the administrative and arbitrator's fees and other costs in accordance with the applicable arbitration rules.,0
You or vercel may also seek relief in small claims court for claims within the scope of that court's jurisdiction.,0
"Vercel may change, discontinue or terminate your use of previews at any time without notice.",0
Vercel will abide by any written trademark usage guidelines provided by you.,0
Proprietary rights. 14.1.,0
"Certain portions of this section are deemed to be a ""written agreement to arbitrate"" pursuant to the federal arbitration act (""faa"").",0
"In addition, violation of these terms or any of vercel's policies may result in tracking information being stored to identify the offending person, and permanent restriction from holding an account on vercel's website and services. 7.",0
Miscellaneous.,0
"In the event that the arbitration provisions above are found not to apply to you or to a particular claim, either as a result of your decision to opt-out of the arbitration provisions or as a result of a decision by the arbitrator or a court order, you agree that the venue for any such claim or dispute is exclusively that of a state or federal court located in san francisco county, california.",0
Term.,0
You may opt to upgrade or downgrade to any other plan level that vercel offers at any time during the period of your plan.,0
"The services and support services are provided ""as is"" and vercel disclaims all warranties, express or implied, including, but not limited to, implied warranties of merchantability and fitness for a particular purpose and non-infringement.",0
"In these states, vercel's liability will be limited to the greatest extent permitted by law. 19.",0
These electronic communications may include notices about applicable services fees and charges related to the services and transactional or other information concerning or related to the services.,0
"If any claim arises out of or relates to the services or this agreement, other than as may be provided herein, then you and vercel agree to send notice to the other providing a reasonable description of the claim, along with a proposed resolution of it.",0
"You and vercel each agree that any dispute resolution proceeding will be conducted only on an individual basis and not in a class, consolidated or representative action.",0
Opt-out.,0
Support.,0
"When receipt is electronically confirmed, if transmitted by email.",0
"The revised agreement will become effective thirty (30) days after vercel posts or sends you notice of such changes, and if you use the services after that date, your use will constitute acceptance of the revised agreement.",0
Company ownership.,0
Binding contract.,0
Fees.,0
Payments.,0
We reserve the right to disable or remove any project or website deployment on the hobby plan with or without notice at our sole discretion.,0
Upon the termination of this agreement for any reason: (i) the licenses granted under this agreement in respect of the services shall immediately terminate and you and your users shall cease use of the services.,0
"Accordingly, you acknowledge that you bear sole responsibility for adequate security, protection and backup of your content.",0
"No agency, partnership, joint venture, or employment is created as a result of this agreement and neither party has any authority of any kind to bind the other party in any respect whatsoever.",0
"But if applicable arbitration rules or laws require vercel to pay a greater portion or all of such fees and costs in order for this section to be enforceable, then vercel will have the right to elect to pay the fees and costs and proceed to arbitration.",0
"And (iv) within fourteen (14) calendar days of such termination, each party shall destroy or return all proprietary information of the other party in its possession or control, and will not make or retain any copies of such information in any form, except that the receiving party may retain one (1) archival copy of such information solely for purposes of ensuring compliance with this agreement. 17.",0
Exceptions.,0
"Notwithstanding the agreement to resolve all disputes through arbitration, you or vercel may bring suit in court to enjoin infringement or other misuse of intellectual property rights (including patents, copyrights, trademarks, trade secrets, and moral rights, but not including privacy rights).",0
"The services may only be used for lawful purposes. you shall not attempt to undermine the security or integrity of computing systems or networks of vercel, its partners, or any other person, and must not attempt to gain unauthorized access. the network resources of vercel may not be used to impersonate another person or misrepresent authorization to act on behalf of others or vercel. you must not introduce software or automated agents or scripts into vercel's website in order to produce multiple accounts, generate automated searches, requests or queries, or to strip or mine content or data from vercel's website. you must not access the vercel's website through automated methods, including any use of robots or other computer code which calls vercel's website. you shall not send unsolicited messages or use the services to send unsolicited messages (also known as junk mail or spam).",0
Each user must have unique login credentials that may not to be shared by multiple users.,0
"Except for your breach of sections 9, 14, and 15, or your breach of any representations or warranties or your indemnity obligations, neither party nor its suppliers (including but not limited to all equipment and technology suppliers), officers, affiliates, representatives, contractors and employees shall be responsible or liable with respect to any subject matter of this agreement or terms and conditions related thereto under any contract, negligence, strict liability or other theory: (a) for error or interruption of use or for loss or inaccuracy or corruption of data or cost of procurement of substitute goods, services or technology or loss of business.",0
Any domain registrations will renew on an annual basis unless you remove the domain registration from your account at least thirty (30) days in advance of the annual anniversary date of your purchase of the domain registration or unless your account is otherwise terminated. you have the right to terminate your account at any time by sending a cancellation request to vercel support via thesupport center.,0
Restrictions.,0
Limits.,0
(ii) in arrears for any additional services you have used or added to your self-service subscription during the prior self-service subscription term.,0
"You acknowledge that this agreement is a contract between you and vercel, even though it is electronic and is not physically signed by you and vercel, and it governs your use of the services. 20.3.",0
Vercel will provide written notice to you for any changes to the fees that affect the services purchased by you.,0
Fair use.,0
"By entering this agreement, you expressly acknowledge that you have read and understand all of the terms of this mutual arbitration agreement and have taken the time to consider the consequences of this important decision.",0
"You acknowledge and agree that vercel will automatically charge your credit card or other payment account on record with vercel in connection with your use of the services: (i) in advance of each self-service subscription term, for the self-service subscription you have selected and any additional services added to your self-service subscription.",0
These electronic communications are part of your relationship with vercel and you receive them as part of your use of the services.,0
"Your proprietary information of includes non-public personal data provided by you to vercel to enable the provision of the services and that you upload to the services (collectively, ""your data"").",0
Nor does it make any warranty as to the results that may be obtained from use of the services or deliverables. 18.,0
Vercel may elect to provide certain previews from time to time.,0
"We don't want you to worry about usage when hosting your vercel projects. we will notify you if your usage is unreasonable, and we may shut down and terminate projects and accounts that are creating an unreasonable burden on our infrastructure and/or business operations, as set forth in sections 9 and 16.1 below. 6.",0
"The self-service subscription and any additional services added to your self-service subscription will automatically-renew for the same term as the initial term, and any domain registrations will renew on an annual basis as set forth in section 16.1 below.",1
"The day after it is sent, if sent for next day delivery by recognized overnight delivery service.",0
"You and vercel agree to submit to the personal jurisdiction of the courts located within san francisco county, california for the purpose of litigating all such claims or any other disputes arising out of or relating to the interpretation, applicability, enforceability or formation of this agreement or your use of the services in the event that the arbitration provisions are found not to apply.",0
"In such case, you agree to cooperate with any reasonable requests assisting vercel's defense of such matter. 14.",0
Fees will be billed to the credit card or other payment account you provide in accordance with the billing terms in effect at the time a fee or charge is due and payable.,0
"Upon termination, if requested by you within fourteen (14) days of the effective termination date, vercel will use commercially reasonable efforts to assist you to transfer any un-expired domain registrations to an alternative registrar of your choice. 16.2.",0
"Subject to earlier termination as provided below, vercel may terminate your account and this agreement at any time by providing thirty (30) days prior notice to the administrative email address associated with your account.",0
"For purposes of this section, ""claims"" means collectively, and without limitation, any and all claims, injuries, demands, liabilities, disputes, causes of action (including statutory, contract, negligence, or other tort theories), proceedings, obligations, debts, liens, fines, charges, penalties, contracts, promises, costs, expenses (including attorneys' fees, whether incurred pre-litigation, pre-trial, at trial, on appeal, or otherwise), damages of any kind whatsoever (including consequential, compensatory, or punitive damages), or losses (whether known, unknown, asserted, non-asserted, fixed, conditional, or contingent) that arise from or relate to (i) the services, including any and all contents, materials and software related thereto, and/or (ii) your use of the services. 20.4.",0
"Each party (the ""receiving party"") understands that the other party (the ""disclosing party"") has disclosed or may disclose business, technical, product or financial information or data relating to the disclosing party's business (hereinafter referred to as ""proprietary information"" of the disclosing party).",0
All of your content on the services (if any) may be permanently deleted by vercel upon any termination of your account in its sole discretion.,0
"By using the services, you consent to receiving electronic communications from vercel.",0
"You can obtain jams procedures, rules, and fee information as follows: jams: 800.352.5267 and https://www.jamsadr.com. 20.7.",0
"Previews are provided ""as-is"", ""with all faults"", and ""as available"".",0
The services will be provided according to the plan level you select.,0
"You will pay all applicable taxes, duties, withholdings, backup withholding and the like.",0
Use of your data.,0
You are responsible for maintaining the confidentiality of usernames and passwords associated with your account and for all activities that occur under your account.,0
Vercel's failure to exercise or enforce any right or provision of this agreement shall not be a waiver of that right.,0
"You hereby agree to indemnify and hold vercel harmless against any damages, losses, liabilities, settlements and expenses (including without limitation costs and attorneys' fees) in connection with any third party claim or action that arises from an alleged violation of the foregoing or otherwise from your use of services in a manner not authorized by this agreement.",1
Vercel reserves the right to assume the exclusive defense and control of any matter which is subject to indemnification under this section.,0
"If you opt-out of these arbitration provisions, vercel also will not be bound by them. 21.",0
"You understand that the operation of the services, including your content, may be unencrypted and involve (a) transmissions over various networks.",0
"However, you and vercel agree that california state law or united states federal law shall apply to, and govern, as appropriate, any and all claims or disputes arising between you and vercel regarding this agreement and the services, whether arising or stated in contract, statute, common law, or any other legal theory, without regard to choice of law principles.",0
(ii) vercel will cease providing any support services.,0
"Vercelâs warranties, indemnities and sla terms do not apply to previews and support services are not provided for previews.",0
"This section, including the provisions on binding arbitration and class action waiver, shall survive any termination of your account or the service. 20.6.",0
"Without limiting any terms of this agreement, you shall not use the services for, or in conjunction with, a website (including links from a website) that has any content that may be objectionable (as determined in vercel's sole discretion), abusive, profane, hate speech or violates any applicable law.",0
"This agreement is the complete and exclusive statement of the mutual understanding of the parties and supersedes and cancels all previous written and oral agreements, communications and other understandings relating to the subject matter of this agreement, and that all amendments must be in writing signed by both parties, except as otherwise provided herein.",0
Privacy.,0
"A valid vercel account may only be created and maintained if you provide valid information in the signup process, and you regularly update such information to assure its accuracy. you shall be responsible for maintaining the confidentiality of login information associated with your account.",0
"If all or any part of any payment owed to vercel under this agreement is withheld, based upon a claim that such withholding is required pursuant to the tax laws of any country or its political subdivisions and/or any tax treaty between the u.s. and any such country, such payment shall be increased by the amount necessary to result in a net payment to vercel of the amounts otherwise payable under this agreement.",0
Term and termination. 16.1.,0
"This provision will not apply to any legal action taken by vercel to seek an injunction or other equitable relief in connection with any losses (or potential losses) relating to the services, intellectual property rights of vercel, and/or vercel's provision of the services. 20.11.",0
"All fees are non-refundable, except as expressly stated otherwise in this agreement. 15.2.",0
"Vercel shall have the right to collect and analyze data and other information relating to the provision, use and performance of various aspects of the services and related systems and technologies (excluding your data and data derived therefrom), and vercel will be free (during and after the term hereof) to (i) use such information and data to improve and enhance the services and for other development, diagnostic and corrective purposes in connection with the services and other vercel offerings, and (ii) disclose such data solely in aggregate or other de-identified form in connection with its business. 14.6.",0
"Although vercel has no obligation to monitor your use of the services, vercel may do so and may prohibit any use of the services it believes may be (or alleged to be) in violation of the foregoing.",0
"Otherwise, vercel will not sell, disclose, or share any your data (or any part or product thereof) with anyone else.",0
"All sections of this agreement which by their nature should survive termination will survive termination, including, without limitation, sections 15.1 and 15.2, and accrued rights to payment, confidentiality obligations, warranty disclaimers, and limitations of liability. 16.3.",0
Disputes.,0
Such termination will be effective at the start of the next billing or renewal period.,0
"The arbitration shall take place in san francisco, california or at such other venue (and pursuant to such procedures) as is mutually agreed upon.",0
"You shall not use the services as a remote storage server or for the primary purpose of providing downloadable content. you may not rent, lease, loan, or sell access to, or otherwise attempt to transfer any right in vercel's website (which includes its software and documentation) to a third-party, through framing or any other method. you must not interfere with or disrupt the services or create an undue burden on vercel's website or the networks or services connected to vercel's website. you must not perform any benchmark tests or analyses relating to vercel's website or services without express permission of vercel. you shall not use the services to host any protected health information or information that is subject to the health insurance portability and accountability act, unless you first obtain vercel's prior written approval. the final decision of whether an account is in violation of any of these acceptable use terms is at the sole discretion of vercel.",0
"The notice must be sent within thirty (30) days of your first use of the services, otherwise you shall be bound to arbitrate any disputes in accordance with this agreement providing for binding arbitration.",0
"Each party represents and warrants to the other that it has full right and power to enter into and perform under this agreement, without any third-party consents or conflicts with any other agreement. 13.",0
Etiquette.,0
Feedback.,0
Arbitration. 20.1.,0
"If you do not have such authority, or if you do not agree with this agreement, you must not accept this agreement and may not use the services. important: please review the mutual arbitration agreement set forth below carefully, as it will require you to resolve disputes with vercel on an individual basis (waiving your right to a class action) through final and binding arbitration.",0
"You agree that any notices, agreements, disclosures or other communications that vercel sends you electronically will satisfy any legal communication requirements, including that such communications be in writing. 12.",0
"All payments shall be made in the currency of, and within the borders of the united states.",0
To decline vercel this license you need to email privacy@vercel.com stating that you do not wish to be used as a reference. 15.,0
Or (iii) filing an action in state or federal court.,0
Security.,0
You represent and warrant to vercel that all of your payment information is true and that you are authorized to use the payment instrument.,0
"To the extent you or any of your users provide any suggestions to vercel regarding the functioning, features, and other characteristics of the services, documentation, or other material or services provided or made available by vercel (""feedback""), you hereby grant vercel a perpetual, irrevocable, non-exclusive, royalty-free, fully-paid-up, fully transferable, worldwide license (with rights to sublicense through multiple tiers of sublicenses) under all of your intellectual property rights, for vercel to use and exploit in any manner and for any purpose. 14.5.",0
"(ii) your content and other activities in connection with the services, and vercel's exercise of all rights and license granted by you herein, do not and will not violate, infringe, or misappropriate any third party's copyright, trademark, right of privacy, or publicity, or other personal or proprietary right and your content is not defamatory, obscene, unlawful, threatening, abusive, tortious, offensive or harassing.",0
"You may not assign, transfer or sublicense without the prior written consent of vercel, but vercel may assign or transfer this agreement, in whole or in part, without restriction.",0
"(ii) reverse engineer, decompile, disassemble or otherwise attempt to discover the source code, object code or underlying structure, ideas, know-how or algorithms relevant to the services or any software, documentation or data related to the services (where reverse engineering is permitted by applicable law obtaining such information as is necessary to achieve interoperability with vercel's services, you must first request such information from vercel).",0
"(b) changes to conform and adapt to technical requirements of connecting networks or devices and (c) transmission to vercel's third-party vendors and hosting partners to provide the necessary hardware, software, networking, storage, and related technology required to operate and maintain the services.",0
Survival.,0
Arbitration rules may permit vercel to recover attorneys' fees.,0
"There is a free hobby plan and there are paid self-service subscription plans (""self-service subscriptions"").",0
Limitation of liability. 18.1.,0
Payment of fees. 15.1.,0
"We may shut down affected projects or deployments on the hobby plan in case of any delays or performance problems including, without limitation, those caused by a malicious attack on a project or deployment. 5.",0
"In such a case, should vercel prevail in litigation against you to enforce its rights under this agreement, vercel shall be entitled to its costs, expenses, and reasonable attorneys' fees (whether incurred at or in preparation for trial, appeal or otherwise) incurred in resolving or settling the dispute, in addition to all other damages or awards to which vercel may be entitled. 20.10.",0
You and vercel each agree that such proceeding shall take solely by means of judicial reference pursuant to california code of civil procedure section 638. 20.9.,0
"Provided that a downgrade will be not be effective until the next renewal date. for self-service subscriptions, additional services added to your self-service subscription, and domain registrations, you will be charged a fee and any applicable tax.",0
Vercel may change this agreement from time to time by providing thirty (30) days prior notice either by emailing the email address associated with your account or by posting a notice at https://vercel.com.,0
You can review the most current version of this this agreement at any time at https://vercel.com/legal/terms.,0
Your content.,0
"You shall own and retain all right, title and interest in and to your data.",0
"Provided however, that such changes will not take effect for you until the start of the next payment period.",0
Representation and warranties. 12.1.,0
"In any action or proceeding to enforce rights under this agreement, the prevailing party will be entitled to recover costs and attorneys' fees.",0
"You and vercel expressly agree and intend that this section satisfies the ""writing"" requirement of the federal arbitration act.",0
"For an enterprise license, you may contact vercel separately.",0
Previews.,0
"If any provision of this agreement is found to be unenforceable or invalid, that provision will be limited or eliminated to the minimum extent necessary so that this agreement will otherwise remain in full force and effect and enforceable.",1
"Subject to the terms hereof, vercel may, but is not required to, provide you with commercially reasonable remote technical support services during vercel's normal business hours (""support services"") in accordance with vercel's current support terms and conditions. 11.",0
"Vercel may terminate your account and this agreement immediately if you exceed any vercel limits concerning use of the services, including without limitation, the maximum period of time that data, code or other content will be retained by the services, the maximum storage space that will be allotted on vercel's servers on your behalf, and the maximum compute capacity provided for the execution of builds and functions and the maximum network data transferred by the services.",0
"Vercel may use and disclose your data solely to the extent necessary to provide the services to you and for security to protect the services and third parties from fraud, illegal activities, malware, malicious files or content, viruses and the like and for no other purpose.",0
"Some states do not allow the exclusion of implied warranties or limitation of liability for incidental or consequential damages, which means that some of the above limitations may not apply to you.",0
