text,highlighted
Any waiver of any provision of the terms will be effective only if in writing and signed by khan academy. 15.3 governing law.,0
And (iii) claims arising under consumer protection or similar legislation.,1
"You and/or the institution assume sole responsibility for obtaining any consents required from parents or guardians, and for providing appropriate disclosures to school users and their parents regarding the school users' use of the services, our terms, and our privacy policy.",0
Termination of the terms as to any user account will not limit khan academy's rights and remedies regarding any breach of these terms occurring prior to such termination. 11.,0
You may request a telephonic or in-person hearing by following the jams rules.,1
"The heading references herein are for convenience purposes only, do not constitute a part of the terms, and will not be deemed to limit or affect any of the provisions hereof. 15.9 entire agreement.",1
Links. 10.,0
Apple has no obligation whatsoever to furnish any maintenance and support services with respect to the services.,1
"If you are school personnel (as defined below) and you register a school user (as defined below), you agree, on behalf of your institution, that the school user is bound by the terms, unless your institution has a separate written service agreement with khan academy that accepts these terms on behalf of school users. please note that these terms include a binding arbitration provision, including a class action waiver.",0
The services and website are provided to you for educational purposes as part of the school curriculum.,0
"A parent user associated with a child user can disable the coaching feature upon account creation, or in the child's user's account settings. (b) if you are a coach, the following provisions apply to you.",0
"You may use khan academy features and tools only for purposes of providing tutoring, coaching or other education-related assistance to a user that has an account established and existing pursuant to these terms.",0
Eligibility.,0
The following provisions apply to school accounts in addition to the provisions set forth in section 4.1 above.,0
"Notwithstanding the foregoing, you acknowledge that khan academy cannot guarantee the accuracy of any information submitted by any user and khan academy is not obligated to verify the identity of any user, including any user's claim to be a parent user, or to verify that a parent identified by a child user or other party during registration is such child user's actual parent or guardian.",0
Neither you nor khan academy will seek to have any dispute heard as a class action or in any other proceeding in which either party acts or proposes to act in a representative capacity.,1
"Through a parent user account, you may create, register, manage and approve child user accounts only for your own child(ren) or child(ren) for whom you are a legal guardian.",0
"Conversely, as another example, a non-profit entity's use of the licensed educational content in connection with an fee-based training or educational program is not ""non-commercial"" and is not permitted. 7.5 crediting khan academy.",0
"Your only remedy with respect to any dissatisfaction with (i) the services, (ii) any term of these terms of service, (iii) guidelines, (iv) any policy or practice of khan academy in operating the services, or (v) any content or information transmitted through the services, is to terminate the terms and your account.",0
"Third-party sites, products and services.",0
"A child user may use the services if registered through certain educational organizations or, in certain cases, by school personnel that have entered into a relationship directly with khan academy, so long as the education organization has obtained parent or guardian consent, or has complied with an exemption to parent consent requirements under applicable law.",0
"You agree not to reproduce, duplicate, copy, sell, resell or otherwise exploit for any commercial purpose, any portion of the services, the website, or access to the services or website. (b) responsibility for consent and notices.",0
The services are owned and operated by khan academy.,0
Prohibited conduct. 9.,0
"As an example, a for-profit corporation's use of the licensed educational content for internal professional development or training of employees is permitted, so long as the corporation charges no fees, directly or indirectly, for such use.",0
"By registering for the services using (or otherwise granting access to) an integrated service, you agree that khan academy may access your integrated service's account information, and may store and use certain information already associated with the integrated service consistent with our privacy policy, and you agree to any and all terms and conditions of the integrated service regarding your use of the services via the integrated service.",0
"Khan academy may permit a user to associate a personal account with their school account, by using the login credentials associated with a personal account to join a class or use the account for school-directed learning.",0
"User accounts created with a personal email address will not be considered school accounts, and will be administered as personal accounts.",0
"Any dispute which has not been resolved by negotiation as provided herein within sixty (60) days or such time period as you and khan academy may otherwise agree, shall be finally resolved by binding arbitration as described in this section 15.4.",1
"You agree that any termination of your access to the services or any account you may have, or portion thereof, may be affected without prior notice, and you agree that khan academy will not be liable to you or any third party for any such termination.",0
Khan academy hereby disclaims any and all liability with respect to any unauthorized access to any restricted user content. 5.6 user content disclaimer.,0
"You are solely responsible for maintaining the confidentiality of your account and password, and you agree to accept responsibility for all activities that occur under your account or password.",1
"Without limiting the generality of the foregoing, the following are types of uses that khan academy expressly defines as falling outside of ""non-commercial"" use: i.",0
"Khan academy will promptly terminate without notice your access to the services if you are determined by khan academy to be a ""repeat infringer.""",1
User content license grant 5.1 user content and ownership.,0
"If you do not agree to the modified terms, you must discontinue your use of the services.",1
"Khan academy may permit (a) the posting and/or publishing by you and other users of notes, questions, comments, ratings, reviews, images, videos and other audio-visual materials and communications (collectively, ""user postings"") and (b) the posting, creation, or modification by you and other users of computer code (including source code and object code) (""user code"") (user postings and user code, collectively, ""user content"").",0
"You agree that the information you provide to khan academy, whether at registration or at any other time, will be true, accurate, current, and complete.",1
Parents of students who are using school accounts created by or at the direction of your child's teacher in school may first need to contact your child's school to request termination. 10.5 responsibility for pre-termination activity.,0
Accounts. 2.,0
"Notice will be deemed given twenty-four hours after email is sent, unless khan academy is notified that the email address is invalid.",0
"Khan academy may provide you with notices, including those regarding changes to the terms, by email, regular mail, postings on the services, or other reasonable means.",0
Accounts.,0
"For any material changes to the terms, khan academy will make reasonable effort to provide notice to you of such amended terms, such as by an email notification to the address associated with your account or by posting a notice on the services, and such amended terms will be effective against you on the earlier of (i) your actual notice of such changes and (ii) thirty days after khan academy makes reasonable attempt to provide you such notice.",1
"By agreeing to binding arbitration, to the extent permitted under applicable law, you waive your right to litigate disputes through a court and to have a judge or jury decide your case.table of contents: 1.",0
Khan academy operates the services in the united states.,0
"Unless otherwise indicated, all licensed educational code is the property of khan academy or third-party licensors and, subject to the terms and conditions of these terms, is licensed to you under the terms of the mit license.",0
"If the services are renewed or continued after such time, they will be renewed or continued under khan academy's then-current terms. 5.",0
Indemnification.,0
"Additionally, you represent, warrant and agree that (i) you possess all rights necessary to provide your user content and grant company the rights in these terms.",0
"However, changes addressing new functions for a service or changes made for legal reasons will be effective immediately.",1
"Whether a particular use of the licensed educational content is ""non-commercial"" depends on the use, not the user.",0
Representations and warranties. 12.,0
"A child user will only be permitted to use the services for so long as khan academy reasonably believes that such access has been consented to by the child user's parent or guardian, or by school consent (as discussed in section 1.6, ""school use""). 1.5 parent user.",0
"The terms and related guidelines, and any rights and licenses granted hereunder, may not be transferred or assigned by you without khan academy's prior written consent, but may be assigned by khan academy without consent or any restriction.",1
Other guidelines. 4.,0
"Khan academy may permit users to share their user content with a select group of other users, or make their user content public for all (even non-services users) to view.",0
You understand that registration of an account by or for a child user requires consent from such user's parent or legal guardian.,0
"A parent user account, along with all associated child user accounts, may be terminated by khan academy at any time and without warning for any failure to abide by these terms. 1.6 school use.",0
Khan academy may (but is not required to) enable linking of accounts as described herein.,0
And iii.,0
"Khan academy reserves the right, at our discretion, to change, modify, add, or remove portions of the terms at any time.",1
5.3 license grant to users. (a) user postings.,0
"Khan academy grants to you a non-exclusive, non-transferable right to access and use the licensed educational content as made available on the services by khan academy solely for your personal, non-commercial purposes.",1
"Subject to your complete and ongoing compliance with all the terms and conditions set forth herein, khan academy grants you, a limited, non-exclusive, non-transferable, non-sublicensable, revocable license to download, install, view and use the downloadable content, in object code form, on devices owned or controlled by you, solely for your personal, non-commercial purposes.",0
"And, if you are not a california resident, you waive your rights under any applicable statutes of a similar effect, to the fullest extent permissible under applicable law. 15.",0
"You acknowledge that khan academy may choose, but is not obligated, to make any inquiries, either directly or through third parties, that khan academy deems necessary to validate your registration information, including without limitation engaging third parties to provide verification services.",0
The failure of khan academy to exercise or enforce any right or provision of the terms will not constitute a waiver of such right or provision.,1
Disclaimers.,0
"And under coppa, with respect to students under the age of 13, you are acting as the agent of the parent and consenting on their behalf to the sharing of the student's personal information. we refer to this a ""school consent"".",0
Any proceedings to resolve or litigate any dispute in any forum will be conducted solely on an individual basis.,1
Other guidelines. 3.1 api terms.,0
"Prior to termination of school accounts at the direction of school personnel, khan academy may invite users, or parents or legal guardians of students, to establish and maintain a personal account for purposes of retaining any content generated or provided and owned by users under these terms (including such user's learning activity).",0
"If you are under the age of 13 (a ""child user""), you may not create or register an account for the services without consent and approval from your legal parent or guardian, or from your school as provided in section 1.6 (""school use"").",0
Proprietary materials.,0
"And, to the maximum extent permitted by applicable law, apple has no other warranty obligation whatsoever with respect to the services.",1
13.2 content.,1
"You agree, to the extent permissible under your state's laws, to indemnify, defend, and hold harmless khan academy, and its parent, successors, affiliated companies, contractors, officers, directors, employees, agents and its third-party suppliers, licensors, and partners (""khan academy parties"") from and against all losses, damages, liabilities, demands, judgments, settlements, costs and expenses of any kind (including legal fees and expenses), from any claim or demand made by any third-party relating to or arising out of (i) your access to, use or misuse of the services.",1
"After sixty (60) days, you or khan academy may commence arbitration. (c) binding arbitration.",1
"You agree to be bound by these terms on behalf of the school user, for so long as the school user account is not transferred to or assumed by a valid parent user account or personal account for a student of eligible age.",0
"If khan academy is notified as required, then the school accounts held by that institution will remain governed by the terms in effect immediately prior to the change until the end of the end of the then current term of the institution's written service agreement with khan academy, or, in the absence of such an agreement, the end of the current school term.",0
"Some states or other jurisdictions do not allow the exclusion of implied warranties, so the above exclusions may not apply to you.",0
Api terms.,0
Modification of the terms. 5.,0
"In other cases, in order for accounts established for use in the classroom to be designated as ""school accounts,"" the accounts must be (1) created by school personnel (for example, when a teacher creates the user name, login and password to establish school accounts, or when the teacher rosters a class using google classroom, clever, or similar integrated service (to the extent we support use of such integrated service)), or (2) created by a school user at the direction of a school, in each case, using a school email address and associated with a school's class on the service.",0
"You agree not to (i) modify or create derivative works of the downloadable content (ii) remove, disable, circumvent or otherwise create or implement any workaround to any copy protection, rights management, technical limitations or security features in or protecting the downloadable content, and (iii) remove any copyright and other proprietary notices on the downloadable content and all copies thereof. 5.5 access to your user content.",0
"You hereby represent and warrant that (i) you are not located in a country that is subject to a u.s. government embargo, or that has been designated by the u.s. government as a ""terrorist supporting"" country.",1
"Unless we have entered into a separate, mutually executed written agreement with you that says otherwise, we do not represent that our services are appropriate or available for use in jurisdictions outside the united states.",0
"And (iii), if you are school personnel, you understand that you are solely responsible for providing notices and obtaining consents required by applicable laws for students to use the services or to provide user content, including compliance with the applicable provisions of ferpa and coppa when using school consent. 12.",0
"Without limiting the foregoing, and notwithstanding the terms of any alternate license for such licensed educational content, the licensed educational content may not be used, distributed or otherwise exploited for any commercial purpose, commercial advantage or private monetary compensation, unless otherwise previously agreed in writing by khan academy. (a) impermissible uses.",0
"If you are under the age of 18, you confirm that you have received parental consent, if required in your jurisdiction, to open an account for service and enter into these terms.",0
You may be liable for the losses incurred by khan academy or others due to any unauthorized use of your services account. 1.3 integrated service.,0
"The services may permit you to download mobile applications or certain digital educational content (""downloadable content"").",0
"Thus, a use of the licensed educational content that does not require that users pay fees and that does not provide an entity with a commercial advantage is ""non-commercial,"" even if this use is by a commercial entity.",0
You should check your privacy settings on each integration service to understand and change the information sent to us through each integration service.,0
"Khan academy and the khan academy parties make no representation or warranty that (1) the khan academy offerings will (a) meet your requirements or expectations, or be to your liking, or (b) will be timely, secure, accurate, free from errors or loss, or uninterrupted, (2) that the services are free from viruses or other harmful components, or (3) that any defects or errors will be corrected.",1
"Specifically you agree, individually and on behalf of the institution, that: (i) you are familiar with and agree to be responsible for compliance with the family educational rights and privacy act and the us department of education's implementing regulations at 34 cfr part 99 (collectively, ""ferpa""), and all other laws, rules or regulations concerning the collection, use, and disclosure of personally identifiable information about users in your institution (collectively, ""applicable privacy law""). (ii) you assume sole responsibility (and hereby agree that khan academy is not responsible for) for providing appropriate notices and disclosures to students using khan academy for classroom use (""students"" or ""student users"") and their parents regarding student use of the website, our terms, and our privacy policy, including any notices required by the children's online privacy protection act (""coppa""), ferpa, or other applicable privacy law. (iii) you assume sole responsibility (and hereby agree that khan academy is not responsible) for obtaining any consents required from parents or guardians, to the extent required under coppa, ferpa or other applicable privacy law, in connection with the services, use of the website for classroom use (including use of linked accounts referred to in section 1.8), and disclosure of personally identifiable information to khan academy in connection therewith.",0
Li> 15.4 dispute resolution and arbitration.,1
Representations and warranties.,0
They permit access to a singular khan academy account using more than one account interface or set of access credentials.,0
(ii) you will comply with applicable laws in connection with your use of the service.,0
"In the event of a dispute, you or khan academy must give the other a written statement that sets forth the name, address, and contact information of the party giving it, the facts giving rise to the dispute, and a proposed solution (a ""notice of dispute"").",1
The arbitrator may award the same damages to you individually as a court could.,1
"The arbitrator may award declaratory or injunctive relief to you only individually, and only to the extent required to satisfy your individual claim. (f) arbitration fees.",1
15.5 severability.,1
"Khan academy, in its sole discretion, for any or no reason, and without penalty, may suspend or terminate any account (or any part thereof) you may have with khan academy or your use of the services and remove and discard all or any part of your account, user profile, and user content, at any time.",0
"The following terms of service are a legal contract between you (""you"" and ""your"") and khan academy regarding your use of the services.",0
"The visual interfaces, graphics, design, compilation, information, computer code (including source code or object code), software, services, content, educational videos and exercises, and all other elements of the services (the ""services materials"") are protected by united states and international copyright, patent, and trademark laws, international conventions, and other applicable laws governing intellectual property and proprietary rights.",0
"Notwithstanding this, khan academy shall still be allowed to apply for injunctive or other equitable relief to protect or enforce its intellectual property rights in any court of competent jurisdiction.",1
You are giving up the right to litigate (or participate in as a party or class member) all disputes in court before a judge or jury.,1
"You may terminate these terms at any time (prospectively only) by deleting your login account with the services and discontinuing use of any and all parts of the services. 10.4 termination of school personnel, child and student accounts.",0
You may also have other rights that vary from state to state and jurisdiction to jurisdiction. 14.,0
"As discussed herein, khan academy does not permit copyright, trademarks, or other intellectual property infringing activities on the services, and will terminate access to the services, and remove all user content or other content submitted, by any users who are found to be repeat infringers.",1
"Among other things, our privacy policy explains how we treat your personal information and protect your privacy when you use our services, and explains the procedures by which users, parent users and school personnel may view, update, correct, or delete their account and personal information. 3.",0
"Unless expressly indicated on the services that a particular item of licensed educational content is made available to users under alternate license terms, you may not download, distribute, sell, lease, modify, or otherwise provide access to the licensed educational content to any third party. (a) alternate licenses.",0
"Each party will bear the expense of that party's attorneys, experts, and witnesses, and other expenses, regardless of which party prevails, but a party may recover any or all expenses from another party if the arbitrator, applying applicable law, so determines. (g) filing period.",1
"1.1 by clicking the ""i agree"" button or by otherwise using or registering an account for the services, you represent that (i) you are a us resident at least 13 years of age , or (ii) you are not a us resident, and are of legal age of consent to open an account under the laws of your country of residence, or (iii) your use of the services has been approved by your parent or legal guardian, or by your school or teacher for school use.",0
"You agree to comply with any applicable third-party terms, when using the services.",1
Privacy policy. 3.,0
"The sale of advertisements, sponsorships, or promotions placed on the licensed educational content, or any part thereof, or the sale of advertisements, sponsorships, or promotions on any website or blog containing any part of the licensed educational material, including without limitation any ""pop-up advertisements"". (b) use characterization.",0
Miscellaneous (including dispute resolution and arbitration). 1.,0
"If khan academy files, then khan academy will pay.",1
A repeat infringer is a user who has been notified by khan academy of infringing activity violations more than twice and/or who has had user content or any other user-submitted content removed from the services more than twice.,1
"In order to use certain features of the services, you must register for an account.",0
"For more information, please go to khan academy's dmca notification guidelines athttps://www.khanacademy.org/about/dmca.",1
10.3 termination by you.,0
"Under no circumstances, including, but not limited to, negligence, will khan academy or the khan academy parties be liable for any special, indirect, incidental, consequential, punitive, reliance, or exemplary damages (including without limitation damages arising from any unsuccessful court action or legal dispute, lost business, lost revenues or profits, loss of data, or any other pecuniary or non-pecuniary loss or damage of any nature whatsoever) even if khan academy or a khan academy parties has been advised of the possibility of such damages arising out of or relating (i) to the terms.",1
"By registering for, accessing, browsing, or using the website, you acknowledge that you have read, understood, and agree to be bound by the following terms and conditions, including the khan academy privacy policy and any additional guidelines (as defined below) (collectively, the ""terms""). if you are a parent or guardian and you provide consent for your child to register with the website, you agree to be bound by these terms of service in respect of such child's use of the website.",0
Term and termination. 10.1 term.,0
"Khan academy may permit you to register for the services through, or otherwise associate your khan academy account with, certain third party social networking or integrated services, such as facebook connect and google (""integrated service"").",0
No warranties. 14.,0
Please check the terms and any guidelines periodically for changes that are made after you open your account.,1
Digital millenium copyright act.,0
Links.,0
"In such case, notice will be deemed given three days after the date of mailing.",0
"Applicable law may not allow the limitation or exclusion of liability or incidental or consequential damages, so the above limitation or exclusion may not apply to you.",1
"Khan academy does not endorse any such reference sites or the information, materials, products, or services contained on or accessible through reference sites.",0
You and khan academy will attempt in good faith to resolve any dispute through informal negotiation within sixty (60) days from the date the notice of dispute is sent.,1
"(iii) any breach of the representations, warranties, and covenants made herein, whether by you or by any child user or school user whose account you have approved as a parent user or school personnel.",1
"In a dispute involving $10,000 or less, any hearing will be telephonic unless the arbitrator finds good cause to hold an in-person hearing instead.",1
"If you file, then you will pay unless you get a fee waiver under the applicable arbitration rules.",1
"Or (iv) jeopardizes the security of your account or the services in any way, such as allowing someone else access to your account or password or submitting user content that contains viruses.",0
"To the extent permitted by law, any dispute under these terms must be filed within one (1) year in an arbitration proceeding.",1
"Conversely, any use that involves charging users in connection with their access to the licensed educational content is not ""non-commercial,"" even if this use is by a non-profit entity.",0
"Apple, and apple's subsidiaries, are third-party beneficiaries of these terms, and upon your acceptance of the terms, apple will have the right (and will be deemed to have accepted the right) to enforce the terms against you as a third party beneficiary of the terms.",1
"If you are school personnel accessing the services on behalf of a school, school district, or other similar educational institution (an ""institution""), the following terms apply to you: (a) limitations on use.",0
"The website, and all data, information, software, website materials, content (whether owned or licensed), user content, reference sites, services, or applications made available in conjunction with or through the website (the ""khan academy offerings""), are provided on an ""as is,"" ""as available,"" and ""with all faults"" basis.",1
"In the event of any failure of the services to conform to any applicable warranty, then you may notify apple and apple will refund the purchase price for the applicable mobile application to you, if any.",1
And (ii) you are not listed on any u.s. government list of prohibited or restricted parties. back to top,0
"Consistent with applicable law, as between khan academy and you, you retain all ownership rights you have in any user content you post or publish to the services, and khan academy does not claim any ownership rights in or to such user content.",0
"You are solely responsible for your interactions with other users of the services, and any other parties with whom you interact through the service.",1
"The services may include links or references to other web sites or services solely as a convenience to users (""reference sites"").",0
Licenses 7.1 proprietary materials.,0
"Khan academy terms of service last updated: august 1, 2019 welcome, and thank you for your interest in khan academy, inc., a 501(c)(3) organization (""khan academy,"" ""we,"" ""us,"" or ""our""), which operates the web site located athttp://khanacademy.org(the ""website"") and related application programming interfaces (""apis""), mobile applications and online services, including, but not limited to, the duck duck moose website and related applications, any downloadable content (as defined below), and any other products and services that company may provide now or in the future (collectively, the ""services"").",0
"""linked"" accounts are not separately functioning accounts.",0
"(v) the infringement by you or any third-party using your account of any intellectual property, privacy, or other right of any person or entity, including in connection with your user content, or (vi) your breach or alleged breach of any interaction, agreement, or policy between you and any other users.",1
"You must use the services and the website in compliance with all applicable laws, rules, and regulations.",0
Privacy policy.,0
Please read this section carefully because it affects your rights.,1
Some features may be new or experimental and may not have been tested in any manner. 13.3 harm to your computer.,0
"Certain users (e.g., parent users and school personnel) may terminate these terms with respect their account or to a child or student user account that was created by them or at their direction, as provided in this section. (a) termination by school personnel.",0
Khan academy would not be able to provide the website to you on an economically reasonable basis without these limitations. 14.3 user interactions and release. ( a) user disputes.,0
(ii) any claim that the services fail to conform to any applicable legal or regulatory requirement.,1
All such guidelines are hereby incorporated by reference into the terms. 4.,0
No arbitration or proceeding will be combined with another without the prior written consent of all parties to all affected arbitrations or proceedings.,1
"Khan academy may make available certain features and tools that permit users registered as teachers, school leaders, aides, or other similar school personnel (""school personnel"") to work with students and other users through the services in order to provide such students with tutorial, educational and other education-related services as part of the school's curriculum, and to review and evaluate educational achievement and progress of such students.",0
"You understand that when using the services you will be exposed to user content from a variety of sources, and that khan academy is not responsible for the accuracy, usefulness, or intellectual property rights of or relating to such user content.",0
"In such cases, khan academy's liability will be limited to the fullest extent permitted by applicable law.",1
"Khan academy, and the khan academy parties, do not warrant that the website or any data, user content, functions, or any other information offered on or through the website will be uninterrupted, or free of errors, viruses or other harmful components, and do not warrant that any of the foregoing will be corrected.",1
"You also agree to comply with and are solely responsible for ensuring compliance with all local laws, regulations, and rules in the jurisdiction in which you reside or access the services, if and to the extent local laws are applicable to use of our services.",0
"To the extent the forum provided by jams is unavailable, khan academy and you agree to select a mutually agreeable alternative dispute resolution service and that such alternative dispute resolution service shall apply the jams rules.",1
Licenses. 8.,0
13.4 limitations by applicable law.,0
"Providing training, support, or editorial services that use or reference the licensed educational content in exchange for a fee.",0
