text,highlighted
"Submitting a dmca counter-notification: if you believe you are the wrongful subject of a dmca notification, you may file a counter-notification with tumblr by providing the following information to the designated agent at the address below: the specific urls of material that tumblr has removed or to which tumblr has disabled access.",0
"If tumblr does not receive any such notification within ten (10) days, we may restore the material to the services.",0
"Open source disclosures you can find disclosures related to our use of open source software packages at the following locations: https://www.tumblr.com/policy/ios-credits https://www.tumblr.com/policy/android-credits https://www.tumblr.com/policy/web-credits link to prior versions you will find prior versions of our terms of service on github, which will allow you to compare historical versions and see which terms have been updated.",0
"Your name, address, telephone number, and email address.",0
Tumblrâs personalized services cannot be provided and the terms of this agreement cannot be performed without tumblr processing information about you and other users.,0
"Before resorting to formal dispute resolution, we strongly encourage you to contact us to seek a resolution.",0
You can delete your account at any time here.,1
"You agree to submit to the personal jurisdiction of the courts located within new york county, new york for the purpose of litigating all such claims or disputes.",0
Or (e) be entirely secure or that the information you share with us will be secure.,0
18.,0
"As tumblr grows and improves, we might have to make changes to these terms of service.",0
We can also terminate or suspend any account at any time.,0
"One thing you should consider before posting: when you make something publicly available on the internet, it becomes practically impossible to take down all copies of it.",1
"If you do not wish to pay the new prices, you may choose not to purchase, or to cancel, the applicable paid service prior to the change going into effect.",0
"Use of trademarks any use of tumblr's trademarks, branding, logos, and other such assets in connection with the services shall use tumblrâs approved branding and shall be in accordance with the tumblr trademark guidelines.",0
Termination of your account or your rights under this agreement may result in forfeiture of purchased paid services.,0
"Termination and deletion: on termination of your account, or upon your deletion of particular pieces of subscriber content from the services, tumblr shall make reasonable efforts to make such subscriber content inaccessible and cease use of it and, if required by the applicable privacy policy, delete your account data and / or subscriber content unless permitted or required to keep this data in accordance with law.",0
Users may opt out of this functionality here.,0
"To develop and distribute custom themes that are premium themes, please contact us.",0
"You shall pay all applicable fees, as described in the applicable services, in connection with such services, and any related taxes or additional charges.",0
"Without limiting the foregoing, to the full extent permitted by law, tumblr disclaims all warranties, express or implied, of merchantability, fitness for a particular purpose, or non-infringement.",1
"Otherwise, your claim is permanently barred.",0
"The acts of third parties generally (i.e., individuals or entities who are not tumblr or a tumblr affiliate), including third party sites and services.",0
"In particular, tumblr may immediately terminate or suspend accounts that have been flagged for repeat copyright infringement.",1
"Modifications to this agreement tumblr reserves the right to modify this agreement by (1) posting a revised agreement on and/or through the services and (2) providing notice to you that this agreement has changed, generally via email where practicable, and otherwise through the services (such as through a notification on your tumblr dashboard or in our mobile applications).",1
A statement made under penalty of perjury that the information provided in the notice is accurate and that the notifying party is authorized to make the complaint on behalf of the copyright owner.,0
"Themes tumblr makes available specialized html and css code (""tumblr template code"") for the design and layout of blog pages available for use on some of the services (""themes"").",0
Hello!,0
"Service changes and limitations: the services change frequently, and their form and functionality may change without prior notice to you.",0
"Claims relating to any face-to-face meetings in any way related to tumblr at any venues (""meetups""), including without limitation claims related to the actions or omissions of any subscribers or third parties who organize, attend, or are otherwise involved in any meetups.",0
"All provisions of this agreement that by their nature should survive termination shall survive termination, including, without limitation, ownership provisions, warranty disclaimers, and limitations of liability.",0
"Upon receipt of a valid counter-notification, tumblr will forward it to notifying party who submitted the original dmca notification.",0
"The reference in this license to ""creat[ing] derivative works"" is not intended to give tumblr a right to make substantive editorial changes or derivations, but does, for example, enable reblogging, which allows tumblr subscribers to redistribute subscriber content from one tumblr blog to another in a manner that allows them to add their own text or other content before or after your subscriber content.",0
"Reporting instances of copyright infringement: if you believe that content residing or accessible on or through the services infringes a copyright, please send a notice of copyright infringement containing the following information to the designated agent at the address below: identification of the work or material being infringed.",0
"In other words, you can remove and stop distribution of your custom themes, but subscribers who are already using them can keep using them.",0
Time limitation on claims and releases from liability you agree that any claim you may have arising out of or related to this agreement or your relationship with tumblr must be filed within one year after such claim arose.,0
3.,1
We're also going to make it a practice to post old versions so it's easy to see changes/additions/deletions.,1
We may sometimes ask you to review and to explicitly agree to (or reject) a revised version of this agreement.,1
"Content includes, without limitation, all subscriber content.",0
You may submit a notice under the dmca using our copyright notice form.,0
"This agreement replaces all prior or contemporaneous understandings or agreements, written or oral, regarding the subject matter hereof and constitutes the entire and exclusive agreement between the parties.",0
7.,0
"Subscriber content license to tumblr: when you provide subscriber content to tumblr through the services, you grant tumblr a non-exclusive, worldwide, royalty-free, sublicensable, transferable right and license to use, host, store, cache, reproduce, publish, display (publicly or otherwise), perform (publicly or otherwise), distribute, transmit, modify, adapt (including, without limitation, in order to conform it to the requirements of any networks, devices, services, or media through which the services are available) , and create derivative works of, such subscriber content.",0
"When we do, we'll let you know.",0
"Ask your parents for a playstation 4, or try books.",1
"(e) use the services to send altered, deceptive, or false source-identifying information, including without limitation by forging tcp-ip packet headers or email headers.",0
"Weâre just letting you know, here, that tumblr is now part of automattic, a technology company that empowers people to build beautiful websites, tell their stories, and find and grow their audience and these terms of service , which apply to your use of tumblr, have been updated to reflect this change.",0
"You agree that any claim or dispute you may have against tumblr must be resolved exclusively by a state or federal court located in new york county, new york, except as otherwise agreed by the parties.",1
"A statement that the notifying party has a good faith belief that the material is not authorized by the copyright owner, its agent or law.",0
These terms of service contain limitations of tumblr's liability in section 14.,0
"That sounds harsh, but we only use that power when we have a reason, as outlined in these terms of service, our privacy policy , and our community guidelines.",0
Tumblr also makes no representations or warranties of any kind with respect to content.,0
"To the extent applicable, tumblr will provide you reasonable notice of any such pricing changes by posting the new prices on or through the applicable paid service and/or by sending you an email notification.",0
13.,0
You retain ownership you have of any intellectual property you post to tumblr.,1
"Usage of terms like sell, sale, buy, purchase, or similar terms all refer to your acquisition of a license to use paid services, and do not represent any transfer of any right, title, or ownership interest of any kind.",0
"Law and forum for legal disputes: this agreement shall be governed in all respects by the laws of the state of new york as they apply to agreements entered into and to be performed entirely within new york between new york residents, without regard to conflict of law provisions.",0
Paid services are limited licenses for you to use particular for-pay aspects of the services.,0
"Tumblr may change, suspend, or discontinue any or all of the services at any time, including the availability of any product, feature, database, or content (as defined below).",1
Promotions may allow targeting to some subscriber characteristics.,0
"Note that, if you have prepaid for any paid services (as defined below) prior to a modification of this agreement, your use of such prepaid paid services is governed by the version of this agreement in effect at the time tumblr received your prepayment.",1
"Content and subscriber content definitions: for purposes of this agreement: (1) the term ""content"" means a creative expression and includes, without limitation, video, audio, photographs, images, illustrations, animations, logos, tools, written posts, replies, comments, information, data, text, software, scripts, executable files, graphics, themes (as defined below), and interactive features, any of which may be generated, provided, or otherwise made accessible on or through the services.",0
"It's your work, and we're proud to be a part (however small) of what you accomplish.",0
"Note also that other subscribers may use your custom themes after you have removed them from distribution, and you hereby grant those subscribers an irrevocable license to use those custom themes as contributed by you.",0
"Miscellaneous this agreement, as modified from time to time, constitutes the entire agreement between you and tumblr with respect to the subject matter hereof.",0
"The failure of either party to exercise, in any way, any right provided for herein shall not be deemed a waiver of any further rights hereunder.",0
"Identification of the material that is claimed to be infringing, including its location, with sufficient detail so that tumblr is capable of finding it and verifying its existence.",0
Please feel free to contact us if you have any questions or suggestions!,0
It's really important that the email address associated with your tumblr account is accurate and up-to-date.,0
Don't do bad things to tumblr or to other users.,0
"Registration, tumblr urls, and security as a condition to using certain of the services and in order for us to provide them to you, you may be required to create an account (an ""account""), provide your age and an email address and select a password and tumblr username, which will serve as a default link to your default tumblr blog of the form [username].tumblr.com (a ""tumblr url"").",0
The following additional terms apply to promotions: things that you promote will comply with this agreement.,0
"Claims relating to the unauthorized access to any data communications relating to, or content stored under or relating to, your account, including but not limited to unauthorized interception, use, or alteration of such communications or your content.",0
"Designated agent tumblr, inc. (automattic) 60 29th street #343 san francisco, ca 94110 attn: copyright agent copyright notice form: https://www.tumblr.com/dmca21.",0
"Dmca copyright policy tumblr has adopted the following policy toward copyright infringement on the services in accordance with the digital millennium copyright act (the ""dmca"").",0
"For such entities, this agreement and any related action will be governed by the laws of the united states of america, without regard to conflict of law provisions, and, in the absence of federal law and to the extent permitted under federal law, the laws of the state of new york, excluding choice of law.",0
"Tumblr doesn't guarantee that its reporting related to promotions will be accurate or complete, nor does it guarantee that promotions will behave in a particular manner, and tumblr shall not be liable to you or responsible for any erroneous reporting about or errant behavior of or related to promotions (e.g., any errors in how likes or reblogs are counted).",0
"No agency, partnership, joint controllership, joint venture, or employment is created as a result of this agreement and you do not have any authority of any kind to bind tumblr in any respect whatsoever.",0
"Processing of the information you share with tumblr is essential to the personalized services which we provide and which you expect, including personalized content (as described below) and ads, and is a necessary part of our performance of the agreement we have with you.",0
We never want to do anything with your work that surprises you.,0
"Tumblr makes no representations or warranties of any kind with respect to the services, including any representation or warranty that the use of the services will (a) be timely, uninterrupted or error-free or operate in combination with any other hardware, software, system, or data, (b) meet your requirements or expectations, (c) be free from errors or that defects will be corrected, (d) be free of viruses or other harmful components.",0
"Tumblr may, in its sole discretion, modify the functionality of, or eliminate, paid services, or the terms and conditions under which paid services are provided.",0
Terms of service last modified: 2019-09-25 tumblr is a u.s. company and subject to u.s. laws and jurisdiction.,0
"Unless otherwise expressly disclosed in writing, tumblr does not sponsor, oversee, or in any manner control meetups.",0
"Services available on an ""as is"" basis your access to and use of the services or any content is at your own risk.",1
"However, you acknowledge and agree that: (a) deleted subscriber content may persist in caches or backups for a reasonable period of time and (b) copies of or references to the subscriber content may not be entirely removed (due to the nature of reblogging, for example).",0
"Your rights in subscriber content: subscribers retain ownership and/or other applicable rights in subscriber content, and tumblr and/or third parties retain ownership and/or other applicable rights in all content other than subscriber content.",0
All fees are stated in united states dollars.,0
"Tumblr may add its own affiliate code to links posted on tumblr at its discretion, provided a user has not previously included their own affiliate code into the applicable link.",0
17.,0
Warranty disclaimer.,0
Special provisions for subscribers located outside of the united states tumblr provides global products and services and enables a global community for individuals to share and follow the things they love.,0
"Tumblr will terminate, under appropriate circumstances, the accounts of subscribers who are repeat copyright infringers, and reserves the right, in its sole discretion, to terminate any subscriber for actual or apparent copyright infringement.",0
You may only use the services if you can form a binding contract with tumblr and are not legally prohibited from using the services.,1
"You may not relicense, resell, transfer, or exchange paid services within or outside of the services, except as expressly allowed by the rules of those paid services.",0
Please also note that the information provided in a notice of copyright infringement may be forwarded to the subscriber who posted the allegedly infringing content.,0
"Limitation of liability to the maximum extent permitted by applicable law, tumblr and the tumblr affiliates shall not be liable for: (a) any indirect, incidental, exemplary punitive, or consequential damages of any kind whatsoever.",0
"(b) probe, scan, or test any system or network (particularly for vulnerabilities), or otherwise attempt to breach or circumvent any security or authentication measures.",0
"You further release, to the fullest extent permitted by law, tumblr and its employees, agents, consultants, directors, shareholders, any other person or entity that directly or indirectly controls, is under common control with, or is directly or indirectly controlled by, tumblr (the âtumblr affiliatesâ) from responsibility, liability, claims, demands, and/or damages (actual and consequential) of every kind and nature, known and unknown (including but not limited to claims of negligence), arising out of or related to the following: disputes between subscribers, including those between you and other subscribers.",0
6.,0
16.,0
"If you are a california resident, you waive california civil code â§ 1542, which says: ""a general release does not extend to claims which the creditor does not know or suspect to exist in his favor at the time of executing the release, which if known by him must have materially affected his settlement with the debtor.""",0
"Upon termination of your access to or ability to use a service, including but not limited to suspension of your account on a service, your right to use or access that service and any content will immediately cease.",0
"You are also responsible for maintaining the confidentiality of your account password and for the security of your account, and you will notify tumblr immediately of any actual or suspected loss, theft, or unauthorized use of your account or account password.",0
Compliance with community guidelines: you agree that you won't violate tumblr's community guidelines.,0
"By using or accessing the services, you (""subscriber"" or ""you"") agree to be bound by all the terms and conditions of this agreement.",0
And/or (e) damages in any manner relating to any content.,0
"We've also included several annotations that aren't a part of the contract itself, but are intended to emphasize key sections and help you follow the text.",0
"The original version of these terms of service (and any other terms, policies, or guidelines that we provide to you) are written in english.",0
4.,0
"Purchased premium themes may not be transferred between accounts, between blogs, or between services on a single account and are subject to the payment terms herein.",0
"By submitting a promotion, you license tumblr to run that promotion for as long as you have specified, which, depending on the promotion, may be perpetually.",0
Modifications will not apply retroactively.,1
"Exclusions to warranties and limitation of liability some jurisdictions may not allow the exclusion of certain warranties or the exclusion/limitation of liability as set forth in section 14, so the limitations above may not apply to you.",0
"Any notice to tumblr that is required or permitted by this agreement shall be in writing and shall be deemed effective upon receipt, when delivered in person by nationally recognized overnight courier or mailed by first class, registered or certified mail, postage prepaid, to tumblr, inc. (automattic) 60 29th street #343 san francisco, ca 94110 attn: legal department 19.",0
"For the sake of clarity, this includes any and all claims related to the security of your account credentials.",0
"As such, the following provisions apply specifically to subscribers located outside of the united states: (1) you acknowledge that we will transfer, store, and process your information, including but not limited to subscriber content and any personal information, in the united states and/or other countries in order to provide you with the services and perform this agreement.",0
"The address of tumblr's designated agent for copyright takedown notices (""designated agent"") is listed below.",0
Tumblr is an ever-evolving platform.,0
"Content license to you: as a subscriber of the services, tumblr grants you a worldwide, revocable, non-exclusive, non-sublicensable, and non-transferable license to download, store, view, display, perform, redistribute, and create derivative works of content solely in connection with your use of, and in strict accordance with the functionality and restrictions of, the services (including, without limitation, paid services, as defined below).",0
Tumblr may also impose limits on certain services or aspects of those services or restrict your access to parts or all of the services without notice or liability.,1
You must select a different tumblr url for each new blog you create.,0
"The minimum age is (i) thirteen (13), or (ii) for users in the european union, sixteen (16) (or the lower age that your country has provided for you to consent to the processing of your personal data) .",1
Tumblr may remove or disable any promotion for any reason in its sole discretion.,0
"By using the services you agree you have read the privacy policy, which describes our collection, use, and sharing (as set forth in the privacy policy) of such information, including the transfer of this information to the united states and/or other countries for storage, processing, and use by tumblr and the tumblr affiliates (as defined below).",0
This is a contract between you and tumblr.,0
"If any provision of this agreement is found to be unenforceable or invalid, that provision shall be limited or eliminated to the minimum extent necessary so that this agreement shall otherwise remain enforceable and in full force and effect.",0
"This agreement is not assignable, transferable, or sublicensable by you except with tumblr's prior written consent.",0
"If you choose, you may also contribute your custom themes for use by other subscribers as subscriber content.",0
You have to be the minimum age to use tumblr.,1
12.,0
"However, as a condition of this license allowing you to create custom themes, you agree that you won't distribute such custom themes from locations other than tumblr-owned or approved websites without our permission, as set out in our community guidelines.",0
"If you do not agree at that time, you are not permitted to use the services.",1
You are responsible for reviewing and becoming familiar with any modifications to this agreement.,1
"If you do not agree to the modifications, you are not permitted to use, and should discontinue your use of, the services.",1
"Privacy for information about how tumblr collects, uses, and shares your information, please review our privacy policy.",0
"(2) the term ""subscriber content"" means content that a subscriber submits, transfers, or otherwise provides to the services.",0
"Use of the services eligibility: you may not use the services, provide any personal information to tumblr, or otherwise submit personal information through the services (including, for example, a name, address, telephone number, or email address) if you are under the minimum age.",1
"Please read this carefully before using our site, services, or products.",0
Tumblr may change its prices for paid services at any time.,0
11.,0
Choice of law and venue you and tumblr agree that we will resolve any claim or controversy at law or equity that arises out of this agreement or the services in accordance with this section or as you and tumblr otherwise agree in writing.,0
"You also agree that you will respect the intellectual property rights of others, and represent and warrant that you have all of the necessary rights to grant us this license for all subscriber content you transfer to us.",0
Termination of your access to and use of the services shall not relieve you of any obligations arising or accruing prior to such termination or limit any liability that you otherwise may have to tumblr or any third party and shall not relieve you of your rights if you are a user in the european economic area which are described in the privacy policy.,0
8.,0
"This limitation applies to all claims, whether based on warranty, contract, tort, or any other legal theory, whether or not tumblr has been informed of the possibility of such damage, and further where a remedy set forth herein is found to have failed its essential purpose.",0
2.,1
"Tumblr may terminate or suspend your access to or ability to use any and all services immediately, without prior notice or liability, for any reason or no reason, including but not limited to if you breach any of the terms or conditions of this agreement.",1
Welcome to tumblrâs terms of service.,0
9.,0
15.,0
We're serious: it's a hard rule.,1
"Âbut iâm, like, almost old enough!â you plead.",1
"(c) access or search or attempt to access or search the services by any means (automated or otherwise) other than through our currently available, published interfaces that are provided by tumblr (and only pursuant to those terms and conditions) or unless permitted by tumblr's robots.txt file or other robot exclusion mechanisms.",0
"Or (f) interfere with, or disrupt, (or attempt to do so), the access of any subscriber, host or network, including, without limitation, by sending a virus to, spamming, or overloading the services, or by scripted use of the services in such a manner as to interfere with or create an undue burden on the services.",0
"Unless otherwise specified, tumblr does not guarantee any activity that promotions may receive, including but not limited to clicks, likes, and reblogs.",0
"Nope, sorry.",1
"(b) loss of: profits, revenue, data, use, goodwill, or other intangible losses.",0
"Tumblr's servers and operations are, however, located in the united states, and tumblr's policies and procedures are based on united states law.",0
"Tumblr cannot control how subscribers interact with promotions and is not responsible for ""click fraud"" or other fraudulent actions by third parties, including, without limitation, subscribers.",0
Https://github.com/tumblr/policy/commits/master/terms-of-service.txt,0
"The following statement: ""i swear, under penalty of perjury, that i have a good faith belief that the material was removed or disabled as a result of a mistake or misidentification of the material to be removed or disabled.""",0
Tumblr may assign this agreement in whole or in part at any time without your consent.,0
"When you upload your creations to tumblr, youâre giving us permission to make them available in all the ways you would expect us to (for example, via your blog, rss, the tumblr dashboard, etc.).",0
"No advice or information, whether oral or written, obtained from tumblr or through the services, will create any warranty not expressly made herein.",0
A physical or electronic signature of a person authorized to act on behalf of the owner of the copyright that has been allegedly infringed.,0
"You understand and agree that the services are provided to you on an ""as is"" and ""as available"" basis.",0
"Special provisions for application developers if you develop software or services based on the services or any content, whether using the tumblr application programming interface or not, you will agree to and comply with the tumblr application developer and api license agreement.",0
"If you are (a) a united states federal, state, or local government agency or body, (b) using the services in your official capacity, and (c) legally unable to accept the clauses in this section, then this section doesnât apply to you.",0
"You agree to provide tumblr with accurate, complete, and updated registration information, particularly your email address.",0
"Tumblr grants you a license to customize the tumblr template code to create your own themes for use on your blog page (each a ""custom theme"").",0
"Contact information for the notifying party (the ""notifying party""), including name, address, telephone number, and email address.",0
5.,0
"For example, if your account is suspended, you forfeit your license to any premium themes you have purchased.",0
"To the extent any translated version of these terms of service (or any other terms, policies, or guidelines that we provide to you) conflicts with the english version, the english version controls.",0
"Limitations on automated use: you may not, without express prior written permission, do any of the following while accessing or using the services: (a) tamper with, or use non-public areas of the services, or the computer or delivery systems of tumblr and/or its service providers.",0
Disputes concerning any use of or action taken using your account by you or a third party.,0
"And (2) if you are using the services from a country embargoed by the united states, or are on the united states treasury department's list of ""specially designated nationals,"" you agree that you will not engage in financial transactions, or conduct any commercial activities using or through the services (for example, purchasing premium themes).",0
"To the maximum extent permitted by applicable law, the total liability of tumblr and the tumblr affiliates, for any claim under this agreement, including for any implied warranties, is limited to the greater of one hundred dollars (us $100.00) or the amount you paid us to use the applicable service(s).",0
"Special provisions for promotions some features of the services may allow you to promote yourself to other subscribers, and some of these features may be paid services (""promotions"").",0
This section also includes an agreement where you're agreeing to agree to the terms of this agreement.,0
Tumblr does not guarantee that any particular promotion will reach a particular sort of individual in all cases.,0
"Subscriber content, in particular, is provided by and is solely the responsibility of, the subscribers providing that content.",0
"This license ends when the promotion has been completed or cancelled, but it may take up to forty eight (48) hours for a promotion to stop being reflected on the services.",0
"(d) damages relating to any conduct or content of any third party or subscriber using the services, including without limitation, defamatory, offensive or illegal conduct or content.",0
"If you're not old enough, don't use tumblr.",1
14.,0
"(d) scrape the services, and particularly scrape content (as defined below) from the services.",0
"The rights you grant in this license are for the limited purposes of allowing tumblr to operate the services in accordance with their functionality, improve and promote the services, and develop new services.",1
"You can cancel certain promotions at any time depending on their functionality, but you are responsible for paying for promotions at least to the extent they have already been used or distributed through the services.",0
"If they don't, tumblr reserves the right, in its sole discretion, to cancel a promotion without refund or recourse to you.",0
"(c) damages relating to your access to, use of, or inability to access or use the services.",0
"This means, for example, that we license content to you for purposes of reblogging.",0
"Paid services some of the services require payment of fees (the ""paid services,"" including without limitation premium themes).",0
Your signature.,0
"Purchases of paid services are final and non-refundable (particularly those paid services that may be used immediately, such as promotions, as defined below), except at tumblr's sole discretion and in accordance with the rules governing each paid service.",1
"Any royalties or reimbursement you get for your creations are, needless to say, entirely yours.",0
"In cases where we do not ask for your explicit agreement to a modified version of this agreement, but otherwise provide notice as set forth above, the modified version of this agreement will become effective fourteen days after we have posted the modified agreement and provided you notification of the modifications.",1
"Tumblr may also terminate or suspend accounts (as defined below) at any time, in its sole discretion.",1
"If you don't agree to all the terms and conditions of this agreement, you shouldn't, and aren't permitted to, use the services.",0
"Something else worth noting: countless tumblr blogs have gone on to spawn books, films, albums, brands, and more.",0
Termination either party may terminate this agreement at any time by notifying the other party.,0
Your use of the services following that period constitutes your acceptance of the terms and conditions of this agreement as modified.,1
10.,0
