text,highlighted
"By accepting the terms of this agreement you agree to (and hereby do) transfer possession, ownership, and title (including all intellectual property rights existing throughout the world) in and to your work to us.",0
Terminationyou may terminate this customer appendix independent of the terms of service by ceasing to be a customer or requester.,0
Third-party websitesour website may contain links to third-party websites.,0
"Violation of these terms of servicewe may suspend, limit, or cancel your access to the services at any time for any reason, including because: (a) we believe you have violated these terms of service (including other related policies).",0
"&nbsp;if so, then the terms and conditions described in the order form become part of the terms of service and are hereby incorporated by reference. 2.",0
"We may assign these terms of service at any time, without notice.",0
"In addition, we may share certain information about you and your completed tasks to the requester whose tasks you have completed to facilitate the service relationship and improve the website, including, for example, contributor id, ip address, completed tasks, and other attributes related to your qualifications, languages, skills, and use of the website. 16.",0
"Your sole and exclusive remedy against imi with respect to any defects, non-conformances, or dissatisfaction is to cease use of the services we will have no responsibility for any harm to your computer system, loss or corruption of data, or other harm that results from your access to or use of the website or intuition machines platform.",0
"Regardless of its location, any party may opt to appear at the arbitration via live video or teleconference. class action waiver.",0
"All parties to these terms of service represent and agree that each has reviewed all aspects of this agreement, has carefully read and fully understands all its provisions, and is voluntarily entering into this agreement. if you do not agree with all of the terms and conditions of these terms of service, do not (and you may not) use or access the site or the services. if you do not agree to these terms of service, you may not use or access the site or the service. customer appendix to the master terms of service as a customer, requester, or integrator, you agree to be bound by the below terms in addition to any other binding terms between you and imi. 1.",0
&nbsp;all notices related to these terms of service will be sent by e-mail or posted on our website.,0
"The united states federal arbitration act governs this clause, and you acknowledge that this agreement evidences a transaction in commerce. exceptions.",0
You appoint us as your attorney-in-fact to execute documents on your behalf for the purposes set forth in this section. 17.,0
"With that in mind, we are providing you with this information on our business continuity plan. âcontacting us â if after a significant business disruption you cannot contact us as you usually do at support@hcaptcha.com, you should go to our website at hcaptcha.com or imachines.com, or hcaptchastatus.com. âour business continuity plan â we plan to quickly recover and resume business operations after a significant business disruption and respond by safeguarding our employees and property, making a financial and operational assessment, protecting the firmâs books and records, and allowing our customers and their end users to transact online.",0
"This clause governs all claims retroactively from the time you began using our website, whether based on tort, contract, statute, including, but not limited to, any claims of discrimination and harassment, whether they be based on the california fair employment and housing act, title vii of the civil rights act of 1964, as amended, or any other state or federal law or regulation, equitable law, or otherwise. arbitration procedure.",0
"You must reimburse us for all amounts due upon demand, plus any processing fees, late fees, or attorney fees.",0
"Any claim that all or part of this waiver is unenforceable, unconscionable, void or voidable may be determined only by a court of competent jurisdiction and not by an arbitrator.",0
"You alone are responsible for monitoring, ensuring and maintaining the security of your account, passwords, and any authentication keys associated with your account, and you are responsible for any use of or action taken through use of that information on the services.",1
"Since the timing and impact of disasters and disruptions is unpredictable, we will have to be flexible in responding to actual events as they occur.",0
E-mail notices are deemed received the business day after transmission of properly addressed to the intended recipient. amendments.,0
"We reserve the right to suspend or limit your access to the api in our sole discretion, and we will use reasonable efforts to provide you notice prior to suspension . 5.",0
We will not be considered to have waived any portion of our rights or remedies unless the waiver is in writing and signed by us.,0
"At no time are you under any obligation to complete a task. if you are a contributor who accesses the services and/or performs tasks through or in connection with an integrator on behalf of a requester that is not imi, then you agree and acknowledge that intuition machines is not liable for and has no obligation to you with respect to any rewards or other compensation for completed tasks.",0
"For clarity, this section 5 does not give us the right to identify you as the source of any aggregate/de-identified data without your prior written permission. if you have selected the ""data for all"" option as part of your use of the services, then you grant to imi and all users of the services a worldwide, non-exclusive, sublicenseable, transferable, royalty-free, irrevocable license to fully exploit all customer data, including all related intellectual property rights.",0
"We are not liable for any failure to perform services that is caused by your delay or failure to provide customer data. you hereby grant to us a worldwide, non-exclusive, sublicenseable, transferable, royalty-free, irrevocable license during the term of this agreement to use, reproduce, electronically distribute, and publicly display any customer data solely for the purpose of providing the services.",0
Website modificationswe may improve or modify our website without notice to you. 22.,0
We do not provide you with any equipment or tools to complete a task.,0
All mission critical systems.,0
And giving our customers prompt notice if we are unable to continue our business.&nbsp;our core supplier pool backs up our important records in a geographically separate area.,0
You also agree to update such information promptly as necessary to keep it current and accurate. 5.,0
"We also charge integrators for use of our hcaptcha service in order to reduce fraud, abuse, and spam on their websites, mobile apps, and other online properties.",0
"In a disruption to our firm, our business district, city, or region or a building housing our firm, we will transfer our operations to a local site when needed and expect no material disruption to business operations.",0
"All users of the ""services"" (defined below) must agree to the following terms (the ""terms of service"").",0
"Under these terms of service, ""imi"", ""we"" and ""us"" refers to intuition machines, inc. and its subsidiaries, affiliates, officers, agents, employees, representatives, and agents, and our ""website"" includes any website under our control, including www.hcaptcha.com and www.imachines.com. please read these terms of service&nbsp;carefully.",0
"You release imi and its affiliates from any and all claims, demands, and damages of every kind and nature, known and unknown, suspected and unsuspected, disclosed and undisclosed, arising out of or connected with any dispute between you and another user. 20.",0
"The arbitrator shall have the immunity of a judicial officer from civil liability when acting in the capacity of an arbitrator, which immunity supplements any other existing immunity.",0
"Any disputes over such rewards or other compensation (including without limitation failure to receive such rewards or other compensation) are solely between you and the requester and/or the integrator, as applicable. neither your use of our website nor anything in this agreement creates an employment, partnership, joint venture, agency, franchise, or sales representative relationship between you and intuition machines.",0
"We make no representations or warranties, implied or express, with regard to accessibility, fitness, lawfulness, availability, or functionality of the services, any related software or materials, the tasks, or any activities or items related to this agreement.",0
4.,0
28.,0
"To ensure that we are able to acquire, perfect, and use such rights, you further agree to (i) sign any documents to assist in the documentation, perfection and enforcement of our rights.",0
"You will not, directly or indirectly, via a third party or otherwise: (a) reverse engineer, decompile, disassemble, or otherwise attempt to discover the software.",0
"You agree that you will not share your account or password with anyone. you must notify imi immediately if you suspect that your account information has been stolen or used by someone else, or any other breach of security. you agree to provide us with true, accurate and complete information as requested in our registration process.",0
Verifying your identityimi may verify your identity.,0
Protection of confidential informationyou agree to use commercially reasonable efforts to protect any confidential information received from us or via our services.,0
We will split equally the cost of mediation and agree that mediation shall be conducted through telephonic or other electronic means.,0
"To the maximum extent permitted by law, imi disclaims all express or implied conditions, representations and warranties including, but not limited to, the warranties of merchantability, fitness for a particular purpose, and non-infringement.",0
"Includes bot scores and non-public details of our enterprise service, including non-public documentation and any details we may share regarding our bot detection methods.",0
You and imi will then attempt to resolve the issue through either direct negotiation or mediation.,0
"Intellectual property and proprietary rightsimi owns all rights, including intellectual property rights, in the source code, object code or underlying structure, ideas or algorithms, api, and any additional software, documentation or data related to the services (""software"").",0
"Master terms of service last updated: august 16, 2020 welcome to hcaptcha!",0
The arbitrator will be a u.s. arbitrator selected from a list of no less than seven (7) names through alternative strikes.,0
"Contributor qualifications and skillsby performing tasks, you may accrue qualifications and skills, which we will grant in our discretion.",0
Any claim under this clause must be brought within the applicable statute of limitations period.,0
"You agree and acknowledge that any rewards or other compensation for completed tasks is determined solely in accordance with your agreement with the requester and/or the integrator, as applicable.",0
"Termination you may choose at any time to cease using our website, provided that you must abide by all applicable imi policies.",0
"In short, our business continuity plan is designed to permit our firm to resume operations as quickly as possible, given the scope and severity of the significant business disruption.&nbsp;&nbsp;our business continuity plan addresses: data backup and recovery.",0
Critical supplier and customer impact.,0
Violations of these terms of service may be prosecuted to the fullest extent of the law and may result in additional penalties and sanctions. 12.,0
Please review this agreement to see how we process personal data on your behalf.,0
"If a claim remains unresolved following informal negotiations or mediation, you agree that you and imi will use final and binding arbitration to resolve the dispute.",1
(c) we are unable to verify or authenticate information you have provided to us.,0
"You are free at all times to perform tasks for any person or business, including any of our competitors.",0
"Confidential information you receiveconfidential information is any information that is marked as confidential or proprietary, or which should reasonably be understood by the receiving party to be confidential or proprietary.",0
"(d) use any software for timesharing, service bureau purposes, or otherwise for the benefit of a third party.",0
"We may also make appropriate reports to credit reporting agencies and law enforcement authorities. if you wish to dispute any fees, you must contact our customer support department no later than thirty (30) days after the closing date on the first billing or account statement in which the error or problem appeared in order to receive an adjustment or credit. 3.",0
Financial and operational assessments.,0
You agree to provide information about you to assist us in verifying your identity. 9.,0
Releaseimi is not a party to any dispute between you and any another user of the services.,0
"If we delay enforcing or fail to enforce our rights under any provision of this agreement, that will not constitute a waiver of our right to subsequently enforce such provision or any part of this agreement. assignability.",0
"You agree to indemnify and hold us harmless for any claims against us because you failed to comply with any law or violated any third party rights, including without limitation contractual, intellectual property, or privacy rights. 10.",0
"We will not withhold any amount from your reward for federal or state income tax, social security, or any other tax.",0
"Notwithstanding anything to the contrary herein, any such aggregate/de-identified data may be used by imi for any business purpose during or after the term of this agreement, including without limitation to develop and improve the services and to create and distribute reports and other materials.",0
You may not assign these terms of service without our prior written consent.,0
"&nbsp;the english language version of these terms of service will control in all respects and will prevail in case of any inconsistencies with translated versions, if any. voluntary agreement.",0
Feesyou will pay imi the fees as described in the applicable order form via the payment method you provided in the applicable order form.,0
Awards must include the arbitrator's written reasoned opinion.,0
"Purposethe services include an online security service (the ""hcaptcha service"")&nbsp;and a platform (the ""intuition machines platform"") on which an individual (""contributor"") can choose to perform tasks that a third party entity or intuition machines itself (each a ""requester"") posts to our website or the hcaptcha service, either directly on our website or by accessing the intuition machines platform and/or performing tasks through or in connection with a third party entity and/or platform or service (each, an ""integrator"").",0
"Our use of informationby performing tasks on our website, you authorize the collection, use, and disclosure of your personal information in accordance with our privacy policy.",0
"Or (e) remove any proprietary notices or labels. if you are a contributor, imi, and not you, has proprietary rights in any work you produce as part of completing any task.",0
All arbitration under this agreement will be conducted under the rules of the american arbitration association or by a mutually agreed upon arbitration service.,0
"You authorize us to run credit card authorizations on all credit card information you provide to us, to store that credit card information, and to charge your credit card or any other account we mutually agree to as a form of payment. any late payments will accrue late charges at the rate of 1.5% percent per month or the maximum amount allowed by law, whichever is lower.",0
"Customer data may also persist and be displayed in the system for a limited period of time not to exceed 180 days after a job is complete, for example as automatic calibration or validation data for intuition machines systems.",0
"(b) modify, translate, or create derivative works based on any software.",0
"For the avoidance of doubt, we reserve the right to prevent or suspend payment to you if we reasonably believe that any of the foregoing applies to such payment. if we suspend or terminate your account, you will no longer have access to any parts of the website, including data, messages, files, and other material you keep on the site.",0
"You waive any right you have for any dispute to be brought, heard, or arbitrated as a class, collective, or representative action.",1
&nbsp;no modification or amendment to these terms of service by anyone other than imi shall be binding upon imi unless in a written instrument signed by a duly authorized representative of imi. prevailing language.,0
"You may not disclose or publish any such confidential or proprietary information, except as may be necessary for performance of a task.",0
"Misuse, abuse, and misrepresentationany access or use of the services other than pursuant to these terms of services and any instructions we provide is strictly prohibited.",0
"These terms of service and any policies, procedures, or terms referenced in this agreement constitute the entire agreement of the parties with respect to the subject matter, and supersede and cancel all prior and contemporaneous related agreements, claims, representations, and understandings of the parties. no waiver.",0
"Upon any termination, we may but are not obliged to delete any data. miscellaneous you may not assign, transfer, or delegate these terms of service or your rights or obligations hereunder in any way (by operation of law or otherwise).",0
"If you do select the ""data for all"" option, you represent and warrant that you own sufficient right, title, and interest in and to your data in order to grant the license in this section. if your data contain potentially explicit or offensive content, we require you to mark them ""explicit content"" to serve as fair warning to anyone who sees your data.",0
"Username and passwordupon registration, you will be asked to disclose certain personal information about you (""personal information""), including your name, email address, and to create a username and password, all of which will be subject to our privacy policy, available on our website.",0
We may revise and update these terms of service from time to time in oursole discretion.,0
"Although we have worked to reduce risk by using a diverse set of suppliers, your services could be modified or interrupted during this period. varying disruptions â significant business disruptions can vary in their scope, such as only our firm, a single building housing our firm, the neighborhood where our firm is located, the city where we are located, or the whole region.",0
"If you decide to leave our website and access any third-party website, you do so at your own risk. 23.",0
"And (ii) provide reasonable access to information for recording, perfecting, securing, defending, and enforcing such proprietary rights in any and all countries.",0
"The parties shall each bear their respective costs for legal representation at any such arbitration, except to the extent that attorney's fees are explicitly provided for by law.",0
"Contributor's role and relationship with imi and other requestersif you are a contributor, you and only you decide which and how many tasks to complete, and when and where you complete them.",0
General terms entire agreement.,0
"Or (d) we believe your actions may create liabilities for you, us, or a third party.",0
"Note that we operate as a ""data processor"" for purposes of the eu general data protection regulation, and a ""service provider"" for the purpose of the california consumer privacy act. if you do not agree to these terms of service, you may not use or access the site or the service.â1.",0
"Customers and requesters if you are a customer or requester, you agree that the additional terms attached hereto as the customer appendix will apply and be incorporated by reference into these terms of service.",0
"In the event of a material change, we will notify you by posting the updated terms of service on this page, after which you must affirmatively accept the updated terms of service in order to continue using or accessing the site or the service. please note that your use of our service is governed by our data processing agreement, which is incorporated herein by reference.",0
"Indemnificationyou agree to indemnify, defend, and hold us harmless from any and all claims, damages, liabilities, costs, and expenses (including reasonable attorneys' fees and costs), arising from or relating to your performance of tasks or your use of our website. 19.",0
Disputes that may not be subject to predispute arbitration agreement as provided by the dodd-frank wall street reform and consumer protection act (public law 111-203) are excluded from this administrative exhaustion.,0
Taxesyou are responsible for payment of all taxes associated with the services other than u.s. taxes assessed on intuition machines' net income or personal property. 4.,0
"The parties will split any initial administrative fee charged by the arbitrator, up to a maximum cost to you of two hundred fifty dollars (us$250.00).",0
You may not continue to use our website under a different or new account name.,1
"In addition to personal information, you may also be required to provide (or it may be necessary for us to collect) other data so that we may provide the services (collectively, ""customer data"").",0
"The foregoing is referred to collectively as the ""services.",0
"This does not include any information that is (1) publicly available, (2) already in the possession of, developed independently by, or already known to the receiving party, or (3) has been disclosed by court order or as otherwise required by law. if you are provided with confidential information from anyone on the services, you agree to protect the secrecy of the confidential information with the same degree of care you use to protect your own confidential information, but in no event with less than due care.",0
"We do not control, investigate, monitor, or check such websites.",0
"These limitations shall apply to any liability arising from any cause of action whatsoever, whether in contract, tort including negligence), strict liability or otherwise, even if advised of the possibility of such costs or damages and even if the limited remedies provided herein fail of their essential purpose. 25.",0
"Notwithstanding any other clause contained in this agreement, the preceding sentence shall not be severable from this agreement in any case.",0
"While every emergency situation poses unique problems based on external factors, such as time of day and the severity of the disruption, we have been advised by this supplier pool that their objective is to restore their own operations and be able to resume services rapidly.",0
"In the event you are found to have engaged in fraud, abuse, or violation of these terms of service, any and all rewards to you may be withheld and/or recovered by intuition machines. 13.",0
"We are not responsible for nor do we endorse the computer programs, content, or opinions contained on such websites.",0
"And you will not abuse our website, misrepresent your identity to us, or use artificial intelligence to complete any portion of any task on imi which requires human intelligence.â3.",0
"(c) copy, rent, lease, distribute, pledge, assign, or otherwise transfer or encumber rights to any software.",0
"We reserve the right to suspend or terminate your status as a customer or requester at any time, or to otherwise terminate your account or use of the services consistent with the terms of service.",0
"Because we do not discriminate on the basis of national origin, race, color, gender, sexual orientation, or any other class protected by law, you will have the same opportunity as any other contributor to achieve access to tasks as your qualifications and skills accumulate.",0
