text,highlighted
"Accordingly, you may not sublicense, trade, sell, or attempt to sell ,virtual items for real money, or exchange virtual items for value of any kind outside of ,the services, without parlerâs written permission.",0
", to the maximum extent permitted by applicable law, and regard-,less of the nature of the cause of action, parler will not be ,liable to you for any direct, indirect, incidental, consequential, ,special, or punitive damages, or for any lost profits, whether ,incurred directly or indirectly, or for intangible losses, arising ,5,from (a) your access to or use of (or inability to access or use) the ,services.",0
"In no event shall the aggregate liability of ,parler arising out of or relating to these terms or the services ,exceed the greater of two hundred u.s.",1
"Rather, you may purchase orearn ,a limited right to exchange virtual items for a limited license to use certain features of ,the services.",0
The services are provided to you as-is and at your own risk.,1
"),5.right to distribute.",0
",2.4you are not using the services or accepting the terms on behalf of any other entity, ,such as a company or organization, unless you have authority to bind that entity ,to these terms.",0
"Parler has no responsibility or liability to you arising from content ,provided by you or any other person, even if such content is untrue, harmful, ,damaging, offensive, inappropriate, fraudulent, tortious, unlawful, contrary to ,social norms, etc.",0
"No waiver of any part of this agreement, will be a further or continuing ,waiver of that part or any other part, and no failure to enforce any part of this,agreementwill be deemed a waiver of any kind.",0
"By accessing without authorization areas of the ,services that are protected by technical measures designed to prevent unauthorized ,access.",0
"You also grant a limited non-exclusive, royalty-free ,license to any parler community memberto use, copy, reproduce, process, adapt, ,modify, publish, transmit, display, and distribute any content posted by you to the ,services solely in connection with that memberâsuse of the services.",0
"You agree to the terms of the privacy policy, including the transfer of ,information to other countries for storage, processing, and use, if applicable.",0
"Any virtual token balance shown in your account does not constitute a ,real-world balance or reflect any stored value, but instead constitutes a measurement ,of the extent of your ability to procure such limited license to use certain features made ,available via the services.",0
"Dollars (u.s. $200.00) or ,the amount you paid parler, if any, in the past six months for the ,services giving rise to the claim.",1
"You agree ,that by accessing or using any part of the services you are bound by the terms of this,agreement (the terms), including the applicable privacy policy and community ,guidelines incorporated herein.",0
"The laws of the state of nevada, excluding its choice ,of law provisions, will govern these terms and any dispute that arises between you and ,parler .",0
By spamming parler community members.,1
"By impersonating parler or the ,services.",0
"As a matter of ,courtesy, parler endeavors to inform its community membersof any such changes.",0
",2.5you have not been banned by parler from using the services.",0
",11.",0
",4.5the content complies with the parler community guidelines.",0
"You grant to parler a license to any content posted by you to the ,services, including a worldwide, non-exclusive , royalty-free license (with the right to ,sublicense) to use, copy, reproduce, process, adapt, modify, publish, transmit, display ,and distribute your content.",0
"Parler has no responsibility or liability to you arising from your use of ,the services.",0
"Parler makes no representation or ,endorsement about the function of the services or any content available through ,the services.",0
"If you provided a ,phone number to parler, you are required to notify parler when you cease to own or ,control that number to help prevent parler from sending communications to others ,who may acquire that number.",0
"Upon receiving a notice satisfying ,these requirements, parler will take whatever action, in its sole discretion, it deems ,appropriate, including removal of the challenged content from the services.",1
"Any invitation made by parler to you to use the services or submit ,content to the services, or the fact that parler may receive a benefit from your use of ,the services or provision of content to the services, will not obligate parler to maintain ,any content or maintain your access to the services.",0
"You agree that parler or its service providers or partners ,may display advertising in connection with your content and otherwise monetize your ,content without compensation to you, unless you are a participant in our influencer ,network and then you will be compensated according to the terms of that program.",0
"Parler ,prohibits and does not recognize any purported transfers of virtual items effectuated ,3,outside of the services, or the purported sale, gift, or trade in the real world of anything ,that appears or originates in the services, unless otherwise expressly authorized by ,parler in writing.",0
",4.any content that you post to the services must satisfy all of the following criteria, ,and you affirm that any content posted, submitted, or otherwise provided by you to the ,services satisfies thesecriteria: ,4.1you have the legal right to post the content to the services.",0
", 13.you affirm that you are competent to agree to be bound by this agreement, ,meaning that you are over theage of 18, an emancipated minor, or have legal parental ,or guardian consent.parents of minors should be aware that, in addition to the nsfw ,filters made available by parler, there are a number of parental control products and ,features available on the market, which can help you tailor your childâs experience on ,our platform.",0
",2.you may not use the services unless all of the following apply to you, and you ,affirmthat all of the following apply to you: ,2.1 you are at least 13 years old.",0
",last updated: november27, 2020.,rd",0
",2.2you are either an adult over the age of 18 years old, an emancipated minor, or you ,have express permission from your parent or legal guardian to use the services.",0
"All ,content isthe sole responsibility of the person who originated the content, and ,parler does not take responsibility for such content.,4.6with respect to any content you contribute that uses youtube services via parler, ,you affirm thatâin addition to complying with parler's own terms and community ,guidelinesâyou are also complying withyoutube's more restrictive terms.",0
"Your notice must include: (1) ,electronic or physical signature of the copyrighted work owner (or person authorized ,by the copyright owner), (2) a description of the copyrighted work, including the url ,where the infringing content is available, or a copy of it, (3) contact details of the ,person submitting the notice, including email address, telephone, and mailing ,address, (4) statement in âgood faith beliefâ that the work is not authorized by the ,copyright owner, and (5) a statement by the sender that all of the above information ,is accurate, and that the person sending the notice is either the copyright owner or is ,authorized to act on behalf of the copyright owner.",1
"By accessing the services for any purpose that competes with the interests ,of parler.",0
"Or (d) unauthorized ,access, use, or alteration of your content or communications ,through the services.",1
"The limitations of this section ,shall apply to any theory of liability, whether based on warranty, ,contract, statute, tort (including negligence), or otherwise, and ,shall further apply whether or not parler has been informed of ,the possiblity of any such damages and even if a remedy laid out ,in these terms is found to have failed its essential purpose.",0
",you are responsible for your use of the services and for any content that you post.",0
By testing the vulnerability of the services.,0
"The licenses ,granted by you hereunder do not include any moral rights or right of attribution.",1
",2.3you are legally allowed to use the services where you live.",0
"(b) from the acts or omissions of any other person ,or third party, including, without limitation, any defamatory, ,offensive, or illegal conduct of other persons or third parties.",1
"If any of the terms in the agreement are held to be invalid ,or unenforceable by a court or arbitrator or by operation of law, the remaining terms ,will remain in effect.",0
"If your ,copyright has been infringed by any content on the services and you did not grant a ,license for this use by uploading your copyrighted work to the services, you may ,submit a notice that meets all of the requirements of the digital millennium copyright ,act (dmca), 17 u.s.c 512(c)(3), to our copyright manager at abuse@parler.comor ,209 s. stephanie st., b135, henderson, nv 89012.",1
", 4.4the content does not include non-public personal private information belonging to ,someone else, such as another personâs birthdate, home address, or telephone ,number.",0
"Pdf) ,describes what parler can do with information about you received by parler when you ,use the services.",0
",you warrant that you have all rights necessary to grant these rights to parler and other ,members of the parler community.",0
",15.",0
",these terms supersede all prior agreements between you and parlerpertaining to the ,services.",0
",9.",0
"If you ,redeem virtual items for cash, you may be required to supply a social security number ,and/or tax identification number prior to the issuance of the cash redemption to you.",0
",parler may file an irs form 1099 or similar form with the internal revenue service or ,the appropriate tax filing with a governmental entity for the fair market value of any ,cash redemptions issued to you in exchange for the virtual items.,7.",0
"Parler may remove any content and terminate your access to the services at any ,time and for any reason to the extent parler reasonably believes (a) you have violated ,4,these terms or parlerâs community guidelines, (b) you create risk or possible legal ,exposure for parler, or (c) you are otherwise engaging in unlawful conduct âalthough , parler endeavors to allow all free speech that is lawful and does not infringe the legal ,rights of others.",0
"You understand that at times you may earn buy or purchase virtual ,tokens for use in the services (virtual items).",0
"(users ,are encouraged to use parler's own native video capabilities whenever they wish to ,avoid the application of these more restrictive terms.",0
"You are ,responsible for all taxes arising out of your use of the services, including without ,limitation any taxes due upon your redemption of the virtual items for cash.",0
"Except for the statements in this document and the documents expressly ,6,incorporated herein by reference, no statement by parler or anyone associated with ,parler, whether verbal or written, can modify or supplement the terms of this ,agreement unless the modification or supplement is stated expressly in writing by ,referring to this agreement.",0
",3.the parler privacy policy (https://legal.parler.com/documents/privacypolicy.",0
"Notwithstanding the foregoing, from time to time parler may ,make available a feature where virtual items may be redeemed for cash.",0
",8 .you may not interfere with the services in any way, such as by accessing the ,services through automated means in a manner that puts excessive demand on the ,services .",0
