text,highlighted
(5) any breach of your representations and warranties set forth in these terms of use.,0
Please ensure that you check the applicable terms every time you use our site so that you understand which terms apply.,0
19 .,0
(2) to re-categorize any contributions to place them in more appropriate locations on the site.,0
"The site may not be used in connection with any commercial endeavors except those that are specifically endorsed or approved by us. as a user of the site, you agree not to: 1 .",0
2 .,0
"You are the creator and owner of or have the necessary licenses, rights, consents, releases, and permissions to use and to authorize us, the site, and other users of the site to use your contributions in any manner contemplated by the site and these terms of use. 3.",0
"Upload or transmit (or attempt to upload or to transmit) any material that acts as a passive or active information collection or transmission mechanism, including without limitation, clear graphics interchange formats (âgifsâ), 1ã1 pixels, web bugs, cookies, or other similar devices (sometimes referred to as âspywareâ or âpassive collection mechanismsâ or âpcmsâ).",0
"Use any information obtained from the site in order to harass, abuse, or harm another person.",0
"The arbitration may be conducted in person, through the submission of documents, by phone, or online.",0
"If we are involved in a reorganization, merger, acquisition or sale of our assets, your personal data may be transferred as part of that transaction.",1
"Sell or otherwise transfer your profile.user generated contributions.the site may invite you to chat, contribute to, or participate in blogs, message boards, online forums, and other functionality, and may provide you with the opportunity to create, submit, post, display, transmit, perform, publish, distribute, or broadcast content and materials to us or on the site, including but not limited to text, writings, video, audio, photographs, graphics, comments, suggestions, or personal information or other material (collectively, ""contributions"").",0
You hereby waive any and all defenses you may have based on the electronic form of these terms of use and the lack of signing by the parties hereto to execute these terms of use.,0
"Accordingly, those persons who choose to access the site from other locations do so on their own initiative and are solely responsible for compliance with local laws, if and to the extent local laws are applicable. the site is intended for users who are at least 18 years old.",0
16 .,0
"We reserve the right to change, revise, update, suspend, discontinue, or otherwise modify the site at any time or for any reason without notice to you.",0
Attempt to impersonate another user or person or use the username of another user.,0
5 .,0
Application of the united nations convention on contracts for the international sale of goods and the uniform computer information transaction act (ucita) is excluded from these terms of use. in no event shall any dispute brought by either party related in any way to the site be commenced more than one (1) years after the cause of action arose.,0
"You will be subject to, and will be deemed to have been made aware of and to have accepted, the changes in any revised terms of use by your continued use of the site after the date such revised terms of use are posted. the information provided on the site is not intended for distribution to or use by any person or entity in any jurisdiction or country where such distribution or use would be contrary to law or regulation or which would subject us to any registration requirement within such jurisdiction or country.",0
10 .,0
"As with the purchase of a product or service through any medium or in any environment, you should use your best judgment and exercise caution where appropriate.limitations of liabilityin no event will we or our directors, employees, or agents be liable to you or any third party for any direct, indirect, consequential, exemplary, incidental, special, or punitive damages, including lost profit, lost revenue, loss of data, or other damages arising from your use of the site, even if we have been advised of the possibility of such damages.indemnificationyou agree to defend, indemnify, and hold us harmless, including our subsidiaries, affiliates, and all of our respective officers, agents, partners, and employees, from and against any loss, damage, liability, claim, or demand, including reasonable attorneysâ fees and expenses, made by any third party due to or arising out of: (1) your contributions.",0
You agree there shall be no recourse against us for any alleged or actual infringement or misappropriation of any proprietary right in your submissions.,0
"(3) breach of these terms of use(4).in the event we learn of a breach of personally identifying information that users have submitted to the service, we will notify affected users as soon as practicable.",0
You agree and acknowledge that we do not endorse the products or services offered on third-party websites and you shall hold us harmless from any harm caused by your purchase of such products or services.,0
"(b) any dispute related to, or arising from, allegations of theft, piracy, invasion of privacy, or unauthorized use.",0
"Use caution and good judgment before sharing personal information in public areas of the services.contact usin order to resolve a complaint regarding the site or to receive further information regarding use of the site, please contact us at: team sds llc inquiries@teamsds.net",0
"The arbitrator must follow applicable law, and any award may be challenged if the arbitrator fails to do so.",0
22 .,0
"We will notify you will be notified of any such deal and outline your choices in that event, when applicable.",1
23 .,0
Or (7) any overt harmful act toward any other user of the site with whom you connected via the site.,0
"Upload or transmit (or attempt to upload or to transmit) viruses, trojan horses, or other material, including excessive use of capital letters and spamming (continuous posting of repetitive text), that interferes with any partyâs uninterrupted use and enjoyment of the site or modifies, impairs, disrupts, alters, or interferes with the use, features, functions, operation, or maintenance of the site.",0
"Except as expressly provided in these terms of use, no part of the site and no content or marks may be copied, reproduced, aggregated, republished, uploaded, posted, publicly displayed, encoded, translated, transmitted, distributed, sold, licensed, or otherwise exploited for any commercial purpose whatsoever, without our express prior written permission. provided that you are eligible to use the site, you are granted a limited license to access and use the site and to download or print a copy of any portion of the content to which you have properly gained access solely for your personal, non-commercial use.",0
"(2) take appropriate legal action against anyone who, in our sole discretion, violates the law or these terms of use, including without limitation, reporting such user to law enforcement authorities.",0
"Notwithstanding the foregoing, we reserve the right, at your expense, to assume the exclusive defense and control of any matter for which you are required to indemnify us, and you agree to cooperate, at your expense, with our defense of such claims.",0
"Although we perform regular routine backups of data, you are solely responsible for all data that you transmit or that relates to any activity you have undertaken using the site.",0
21 .,0
"Any feedback, comments, or suggestions you may provide regarding team sds, or the services is entirely voluntary and we will be free to use such feedback, comments or suggestions as we see fit and without any obligation to you.third-party website and contentthe site may contain (or you may be sent via the site) links to other websites (""third-party websites"") as well as articles, photographs, text, graphics, pictures, designs, music, sound, video, information, applications, software, and other content or items belonging to or originating from third parties (""third-party content"").",0
"If you access the site from any other region of the world with laws or other requirements governing personal data collection, use, or disclosure that differ from applicable laws in the united states , then through your continued use of the site, you are transferring your data to the united states , and you agree to have your data transferred to and processed in the united states .term and terminationthese terms of use shall remain in full force and effect while you use the site.",0
4 .,0
User will not engage in activity that violates the privacy of others.,1
18 .,0
We may terminate your use or participation in the site or delete your account and .,0
(4) you are not a minor in the jurisdiction in which you reside .,0
9 .,0
Make improper use of our support services or submit false reports of abuse or misconduct.,0
"The state of illinois , without regard to its conflict of law principles.",0
"Your contributions do not include any offensive comments that are connected to race, national origin, gender, sexual preference, or physical handicap. 13.",0
"If this provision is found to be illegal or unenforceable, then neither party will elect to arbitrate any dispute falling within that portion of this provision found to be illegal or unenforceable and such dispute shall be decided by a court of competent jurisdiction within the courts listed for jurisdiction above, and the parties agree to submit to the personal jurisdiction of that court.correctionsthere may be information on the site that contains typographical errors, inaccuracies, or omissions, including descriptions, pricing, availability, and various other information.",0
"You agree that we shall have no liability to you for any loss or corruption of any such data, and you hereby waive any right of action against us arising from any such loss or corruption of such data.",1
Contributions may be viewable by other users of the site and through third-party websites.,0
"(3) in our sole discretion and without limitation, refuse, restrict access to, limit the availability of, or disable (to the extent technologically feasible) any of your contributions or any portion thereof.privacy policywe care about data privacy and security.",0
You agree that your use of the site and our services will be at your sole risk.,0
"As such, any contributions you transmit may be treated as non-confidential and non-proprietary.",0
"Your contributions do not otherwise violate, or link to material that violates, any provision of these terms of use, or any applicable law or regulation. any use of the site in violation of the foregoing violates these terms of use and may result in, among other things, termination or suspension of your rights to use the site.contribution licenseby posting your contributions to any part of the site , you automatically grant, and you represent and warrant that you have the right to grant, to us an unrestricted, unlimited, irrevocable, perpetual, non-exclusive, transferable, royalty-free, fully-paid, worldwide right, and license to host, use, copy, reproduce, disclose, sell, resell, publish, broadcast, retitle, archive, store, cache, publicly perform, publicly display, reformat, translate, transmit, excerpt (in whole or in part), and distribute such contributions (including, without limitation, your image and voice) for any purpose, commercial, advertising, or otherwise, and to prepare derivative works of, or incorporate into other works, such contributions, and grant and authorize sublicenses of the foregoing.",0
"If such costs are determined by the arbitrator to be excessive, we will pay all arbitration fees and expenses.",0
"Except as permitted by applicable law, decipher, decompile, disassemble, or reverse engineer any of the software comprising or in any way making up a part of the site.",0
"Your contributions do not violate any applicable law concerning child pornography, or otherwise intended to protect the health or well-being of minors. 12.",0
.,0
15 .,0
"You hereby agree to the use of electronic signatures, contracts, orders, and other records, and to electronic delivery of notices, policies, and records of transactions initiated or completed by us or via the site.",0
(2) you will maintain the accuracy of such information and promptly update such registration information as necessary .,0
"Let us be clear - we do not rent, sell or trade your personal information.electronic communications, transactions, and signaturesvisiting the site, sending us emails, and completing online forms constitute electronic communications.",0
(3) you have the legal capacity and you agree to comply with these terms of use.,0
"Interfere with, disrupt, or create an undue burden on the site or the networks or services connected to the site.",0
You agree that these terms of use will not be construed against us by virtue of having drafted them.,0
14 .,0
"Except where otherwise required by the applicable aaa rules or applicable law, the arbitration will take place in illinois .",0
We are not liable for any statements or representations in your contributions provided by you in any area on the site.,0
". if for any reason, a dispute proceeds in court rather than arbitration, the dispute shall be commenced or prosecuted in the state and federal courts located in illinois , and the parties hereby consent to, and waive all defenses of lack of personal jurisdiction, and forum non conveniens with respect to venue and jurisdiction in such state and federal courts .",0
17 .,0
You are allowed to use a pseudonym if you so choose.,1
"You consent to receive electronic communications, and you agree that all agreements, notices, disclosures, and other communications we provide to you electronically, via email and on the site, satisfy any legal requirement that such communication be in writing.",0
"Your contributions do not violate any applicable law, regulation, or rule. 10.",0
"Your contributions are not unsolicited or unauthorized advertising, promotional materials, pyramid schemes, chain letters, spam, mass mailings, or other forms of solicitation. 6.",0
"The arbitration shall be commenced and conducted under the commercial arbitration rules of the american arbitration association (""aaa"") and, where appropriate, the aaaâs supplementary procedures for consumer related disputes (""aaa consumer rules""), both of which are available at the aaa website: www.adr.org .",0
"Except as may be the result of standard search engine or internet browser usage, use, launch, develop, or distribute any automated system, including without limitation, any spider, robot, cheat utility, scraper, or offline reader that accesses the site, or using or launching any unauthorized script or other software.",0
Use a buying agent or purchasing agent to make purchases on the site.,0
. we cannot guarantee the site will be available at all times.,0
"The creation, distribution, transmission, public display, or performance, and the accessing, downloading, or copying of your contributions do not and will not infringe the proprietary rights, including but not limited to the copyright, patent, trademark, trade secret, or moral rights of any third party. 2.",0
"(5) you will not access the site through automated or non-human means, whether through a bot, script, or otherwise.",1
"In addition to terminating or suspending your account, we reserve the right to take appropriate legal action, including without limitation pursuing civil, criminal, and injunctive redress.if you have been found in violation of this agreement, we reserve the right, in our sole discretion and at any time, to limit, suspend, modify or terminate accounts or access to services or any portion therefor.modifications and interruptionswe reserve the right to change, modify, or remove the contents of the site at any time or for any reason at our sole discretion without notice.",0
7 .,0
"Such third-party websites and third-party content are not investigated, monitored, or checked for accuracy, appropriateness, or completeness by us, and we are not responsible for any third-party websites accessed through the site or any third-party content posted on, available through, or installed from the site, including the content, accuracy, offensiveness, opinions, reliability, privacy practices, or other policies of or contained in the third-party websites or the third-party content.",0
"And (c) there is no right or authority for any dispute to be brought in a purported representative capacity on behalf of the general public or any other persons.exceptions to informal negotiations and arbitrationthe parties agree that the following disputes are not subject to the above provisions concerning informal negotiations and binding arbitration: (a) any disputes seeking to enforce or protect, or concerning the validity of, any of the intellectual property rights of a party.",0
"And (3) to pre-screen or delete any contributions at any time and for any reason, without notice.",0
"You agree that by accessing the site, you have read, understood, and agreed to be bound by all of these terms of use.",0
Please be advised the site is hosted in the united states .,0
We also reserve the right to modify or discontinue all or part of the site without notice at any time.,0
Use the site in a manner inconsistent with any applicable laws or regulations.,0
"We have no obligation to monitor your contributions.submissionsyou acknowledge and agree that any questions, comments, suggestions, ideas, feedback, or other information regarding the site (""submissions"") provided by you to us are non-confidential and shall become our sole property.",0
"Except as otherwise provided herein, the parties may litigate in court to compel arbitration, stay proceedings pending arbitration, or to confirm, modify, vacate, or enter judgment on the award entered by the arbitrator.",0
"Additionally, you shall hold us harmless from any losses sustained by you or harm caused to you relating to or resulting in any way from any third-party content or any contact with third-party websites.site managementwe reserve the right, but not the obligation, to: (1) monitor the site for violations of these terms of use.",0
"If any provision or part of a provision of these terms of use is determined to be unlawful, void, or unenforceable, that provision or part of the provision is deemed severable from these terms of use and does not affect the validity and enforceability of any remaining provisions.",0
"Harass, annoy, intimidate, or threaten any of our employees or agents engaged in providing any portion of the site to you.",0
"You hereby waive any rights or requirements under any statutes, regulations, rules, ordinances, or other laws in any jurisdiction which require an original signature or delivery or retention of non-electronic records, or to payments or the granting of credits by any means other than electronic means.miscellaneousthese terms of use and any policies or operating rules posted by us on the site or in respect to the site constitute the entire agreement and understanding between you and us.",0
"We reserve the right to remove, reclaim, or change a username you select if we determine, in our sole discretion, that such username is inappropriate, obscene, or otherwise objectionable.prohibited activitiesyou may not access or use the site for any purpose other than that for which we make the site available.",0
13 .,0
"When you create or make available any contributions, you thereby represent and warrant that: 1.",0
"We reserve the right, in our sole discretion, to make changes or modifications to these terms of use from time to time.",0
"Your contributions do not ridicule, mock, disparage, intimidate, or abuse anyone. 8.",0
"We reserve all rights not expressly granted to you in and to the site, the content and the marks.user representationsby using the site, you represent and warrant that: (1) all registration information you submit will be true, accurate, current, and complete.",0
Your contributions do not violate the privacy or publicity rights of any third party. 11.,0
We may assign any or all of our rights and obligations to others at any time.,0
"By using the site, you agree to be bound by our privacy policy posted on the site, which is incorporated into these terms of use.",0
You are solely responsible for your contributions to the site and you expressly agree to exonerate us from any and all responsibility and to refrain from any legal action against us regarding your contributions.,0
"Your contributions are not obscene, lewd, lascivious, filthy, violent, harassing, libelous, slanderous, or otherwise objectionable (as determined by us). 7.",0
8 .,0
6 .,0
"We make no warranties or representations about the accuracy or completeness of the siteâs content or the content of any websites linked to the site and we will assume no liability or responsibility for any (1) errors, mistakes, or inaccuracies of content and materials, (2) personal injury or property damage, of any nature whatsoever, resulting from your access to and use of the site, (3) any unauthorized access to or use of our secure servers and/or any and all personal information and/or financial information stored therein, (4) any interruption or cessation of transmission to or from the site, (5) any bugs, viruses, trojan horses, or the like which may be transmitted to or through the site by any third party, and/or (6) any errors or omissions in any content and materials or for any loss or damage of any kind incurred as a result of the use of any content posted, transmitted, or otherwise made available via the site.",0
20 .,0
"Donât use any kind of software, device or method (whether itâs manual or automated) to âcrawlâ, âspiderâ or otherwise remove any content from any part of the site or services.",1
"You agree that we have no liability whatsoever for any loss, damage, or inconvenience caused by your inability to access or use the site during any downtime or discontinuance of the site.",0
"If you are a european union resident, the general data protection regulation provides certain rights to you with respect to your personal data.dispute resolutioninformal negotiationsto expedite resolution and control the cost of any dispute, controversy, or claim related to these terms of use (each ""dispute"" and collectively, the âdisputesâ) brought by either you or us (individually, a âpartyâ and collectively, the âpartiesâ), the parties agree to first attempt to negotiate any dispute (except those disputes expressly provided below) informally for at least thirty (30) days before initiating arbitration.",0
"Terms of servicelast updated: jan 18, 2023agreement to termsthese terms of use constitute a legally binding agreement made between you, whether personally or on behalf of an entity (âyouâ) and team sds llc ("" company ,"" âwe,"" âus,"" or âourâ), concerning your access to and use of the https://teamsds.net website as well as any other media form, media channel, mobile website or mobile application related, linked, or otherwise connected thereto (collectively, the âsiteâ).",0
The content and the marks are provided on the site âas isâ for your information and personal use only.,0
"Disparage, tarnish, or otherwise harm, in our opinion, us and/or the site.",0
"Persons under the age of 18 are not permitted to use or register for the site.intellectual property rightsunless otherwise indicated, the site is our proprietary property and all source code, databases, functionality, software, website designs, audio, video, text, photographs, and graphics on the site (collectively, the âcontentâ) and the trademarks, service marks, and logos contained therein (the âmarksâ) are owned or controlled by us or licensed to us, and are protected by copyright and trademark laws and various other intellectual property rights and unfair competition laws of the united states, international copyright laws, and international conventions.",0
11 .,0
"Inclusion of, linking to, or permitting the use or installation of any third-party websites or any third-party content does not imply approval or endorsement thereof by us.",0
"We shall not be responsible or liable for any loss, damage, delay, or failure to act caused by any cause beyond our reasonable control.",0
"Any content or information that you posted at any time, without warning, in our sole discretion. if we terminate or suspend your account for any reason, you are prohibited from registering and creating a new account under your name, a fake or borrowed name, or the name of any third party, even if you may be acting on behalf of the third party.",0
"Without limiting any other provision of these terms of use, we reserve the right to, in our sole discretion and without notice or liability, deny access to and use of the site (including blocking certain ip addresses), to any person for any reason or for no reason, including without limitation for breach of any representation, warranty, or covenant contained in these terms of use or of any applicable law or regulation.",0
3 .,0
"You have the written consent, release, and/or permission of each and every identifiable individual person in your contributions to use the name or likeness of each and every such identifiable individual person to enable inclusion and use of your contributions in any manner contemplated by the site and these terms of use. 4.",0
"We may experience hardware, software, or other problems or need to perform maintenance related to the site, resulting in interruptions, delays, or errors.",0
"(6) your violation of the rights of a third party, including but not limited to intellectual property rights.",0
"If you decide to leave the site and access the third-party websites or to use or install any third-party content, you do so at your own risk, and you should be aware these terms of use no longer govern.",0
"However, we have no obligation to update any information on our site.",0
Your contributions are not used to harass or threaten (in the legal sense of those terms) any other person and to promote violence against a specific person or class of people. 9.,0
These terms of use operate to the fullest extent permissible by law.,0
"And (7) your use of the site will not violate any applicable law or regulation. if you provide any information that is untrue, inaccurate, not current, or incomplete, we have the right to suspend or terminate your account and refuse any and all current or future use of the site (or any portion thereof).user registrationyou may be required to register with the site.",0
"Nothing in these terms of use will be construed to obligate us to maintain and support the site or to supply any corrections, updates, or releases in connection therewith.governing lawthese terms of use and your use of the site are governed by and construed in accordance with the laws of the state of illinois applicable to agreements made and to be entirely performed within .",0
You retain full ownership of all of your contributions and any intellectual property rights or other proprietary rights associated with your contributions.,0
We do not attempt to track people who visit our website.,1
"Such informal negotiations commence upon written notice from one party to the other party.binding arbitrationif the parties are unable to resolve a dispute through informal negotiations, the dispute (except those disputes expressly excluded below) will be finally and exclusively resolved through binding arbitration.",0
"The arbitrator will make a decision in writing, but need not provide a statement of reasons unless requested by either party.",0
"This service does not collect, use, or share location data.",0
Feel free to send feedback to feedback@teamsds.net &gt;we do not use any 3rd party tracking or analytics services.,0
"Make any unauthorized use of the site, including collecting usernames and/or email addresses of users by electronic or other means for the purpose of sending unsolicited email, or creating user accounts by automated means or under false pretenses.donât use any kind of software, device or method (whether itâs manual or automated) to âcrawlâ, âspiderâ or otherwise remove any content from any part of the site or services.",0
"Your arbitration fees and your share of arbitrator compensation shall be governed by the aaa consumer rules and, where appropriate, limited by the aaa consumer rules.",0
"We will not be liable to you or any third party for any modification, price change, suspension, or discontinuance of the site.",0
"Trick, defraud, or mislead us and other users, especially in any attempt to learn sensitive account information such as user passwords.",0
Delete the copyright or other proprietary rights notice from any content.,0
"Any purchases you make through third-party websites will be through other websites and from other companies, and we take no responsibility whatsoever in relation to such purchases which are exclusively between you and the applicable third party.",0
"If you do not agree with all of these terms of use, then you are expressly prohibited from using the site and you must discontinue use immediately. supplemental terms and conditions or documents that may be posted on the site from time to time are hereby expressly incorporated herein by reference.",0
(6) you will not use the site for any illegal or unauthorized purpose.,0
Our failure to exercise or enforce any right or provision of these terms of use shall not operate as a waiver of such right or provision.,1
Engage in unauthorized framing of or linking to the site.,0
"You should review the applicable terms and policies, including privacy and data gathering practices, of any website to which you navigate from the site or relating to any applications you use or install from the site.",0
"We reserve the right to correct any errors, inaccuracies, or omissions and to change or update the information on the site at any time, without prior notice.disclaimerthe site is provided on an as-is and as-available basis.",0
"There is no joint venture, partnership, employment or agency relationship created between you and us as a result of these terms of use or use of the site.",0
"Attempt to bypass any measures of the site designed to prevent or restrict access to the site, or any portion of the site.",0
