text,highlighted
"Upload or transmit (or attempt to upload or to transmit) any material that acts as a passive or active information collection or transmission mechanism, including without limitation, clear graphics interchange formats (âgifsâ), 1ã1 pixels, web bugs, cookies, or other similar devices (sometimes referred to as âspywareâ or âpassive collection mechanismsâ or âpcmsâ).",0
"Use any information obtained from the site in order to harass, abuse, or harm another person.",0
Free trial we offer a lifetime free trial to new users who register with the site.,0
"Terms of service last updated december 24, 2021 agreement to terms these terms of use constitute a legally binding agreement made between you, whether personally or on behalf of an entity (âyouâ) and filen cloud dienste ug (haftungsbeschrã¤nkt) ("" company "", âweâ, âusâ, âserviceâ, or âourâ), concerning your access to and use of the https://filen.io website as well as any other media form, media channel, mobile website or mobile application related, linked, or otherwise connected thereto (collectively, the âsiteâ).",0
Privacy policy we care about data privacy and security.,0
Please be advised that pursuant to applicable law you may be held liable for damages if you make material misrepresentations in a notification.,0
"Fees and payment we accept the following forms of payment: - paypal, stripe, cryptocurrencies you may be required to purchase or pay a fee to access some of our services.",0
"We reserve the right, in our sole discretion, to make changes or modifications to these terms of use at any time and for any reason.",1
You hereby waive any and all defenses you may have based on the electronic form of these terms of use and the lack of signing by the parties hereto to execute these terms of use.,0
"We reserve the right to change, revise, update, suspend, discontinue, or otherwise modify the site at any time or for any reason without notice to you.",0
16 .,0
Your contributions are not used to harass or threaten (in the legal sense of those terms) any other person and to promote violence against a specific person or class of people.9.,0
"(4) in our sole discretion and without limitation, notice, or liability, to remove from the site or otherwise disable all files and content that are excessive in size or are in any way burdensome to our systems.",0
Attempt to impersonate another user or person or use the username of another user.,0
(4) any breach of your representations and warranties set forth in these terms of use.,0
5 .,0
10 .,0
"Nothing in these terms of use will be construed to obligate us to maintain and support the site or to supply any corrections, updates, or releases in connection therewith.",0
"Except as expressly provided in these terms of use, no part of the site and no content or marks may be copied, reproduced, aggregated, republished, uploaded, posted, publicly displayed, encoded, translated, transmitted, distributed, sold, licensed, or otherwise exploited for any commercial purpose whatsoever, without our express prior written permission.",0
And (5) otherwise manage the site in a manner designed to protect our rights and property and to facilitate the proper functioning of the site.,0
Sales tax will be added to the price of purchases as deemed required by us.,0
You agree there shall be no recourse against us for any alleged or actual infringement or misappropriation of any proprietary right in your submissions.,0
Please be advised the site is hosted in germany.,0
"Contact us in order to resolve a complaint regarding the site or to receive further information regarding use of the site, please contact us at: https://support.filen.io filen cloud dienste ug (haftungsbeschrã¤nkt)",0
"You agree to pay all charges or fees at the prices then in effect for your purchases, and you authorize us to charge your chosen payment provider for any such amounts upon making your purchase.",0
"You further agree to promptly update account and payment information, including email address, payment method, and payment card expiration date, so that we can complete your transactions and contact you as needed.",0
You agree and acknowledge that we do not endorse the products or services offered on third-party websites and you shall hold us harmless from any harm caused by your purchase of such products or services.,0
(4) you are not a minor in the jurisdiction in which you reside.,0
Term and termination anyone using the service must comply with the terms of service and privacy policy.,0
"You are the creator and owner of or have the necessary licenses, rights, consents, releases, and permissions to use and to authorize us, the site, and other users of the site to use your contributions in any manner contemplated by the site and these terms of use.3.",0
"(7) use the application for creating a product, service, or software that is, directly or indirectly, competitive with or in any way a substitute for the application.",0
"Upload or transmit (or attempt to upload or to transmit) viruses, trojan horses, or other material, including excessive use of capital letters and spamming (continuous posting of repetitive text), that interferes with any partyâs uninterrupted use and enjoyment of the site or modifies, impairs, disrupts, alters, or interferes with the use, features, functions, operation, or maintenance of the site.",0
"Any use of the site in violation of the foregoing violates these terms of use and may result in, among other things, termination or suspension of your rights to use the site.",0
"Filen cloud dienste ug (haftungsbeschrã¤nkt) and yourself both agree to submit to the non-exclusive jurisdiction of the courts of northrhein-westphalia, which means that you may make a claim to defend your consumer protection rights in regards to these conditions of use in germany, or in the eu country in which you reside.",0
"Electronic communications, transactions, and signatures visiting the site, sending us emails, and completing online forms constitute electronic communications.",0
"(2) take appropriate legal action against anyone who, in our sole discretion, violates the law or these terms of use, including without limitation, reporting such user to law enforcement authorities.",0
"Notwithstanding the foregoing, we reserve the right, at your expense, to assume the exclusive defense and control of any matter for which you are required to indemnify us, and you agree to cooperate, at your expense, with our defense of such claims.",0
"(4) you represent and warrant that (i) you are not located in a country that is subject to a u.s. government embargo, or that has been designated by the u.s. government as a âterrorist supportingâ country and (ii) you are not listed on any u.s. government list of prohibited or restricted parties.",0
This only applies to free accounts.,0
"Indemnification you agree to defend, indemnify, and hold us harmless, including our subsidiaries, affiliates, and all of our respective officers, agents, partners, and employees, from and against any loss, damage, liability, claim, or demand, including reasonable attorneysâ fees and expenses, made by any third party due to or arising out of: (1) your contributions.",0
"Although we perform regular routine backups of data, you are solely responsible for all data that you transmit or that relates to any activity you have undertaken using the site.",0
4 .,0
"User data we will maintain certain data that you transmit to the site for the purpose of managing the performance of the site, as well as data relating to your use of the site.",0
"We reserve the right to remove, reclaim, or change a username you select if we determine, in our sole discretion, that such username is inappropriate, obscene, or otherwise objectionable.",1
18 .,0
"Submissions you acknowledge and agree that any questions, comments, suggestions, ideas, feedback, or other information regarding the site (""submissions"") provided by you to us are non-confidential and shall become our sole property.",0
"Governing law these conditions are governed by and interpreted following the laws of germany, and the use of the united nations convention of contracts for the international sale of goods is expressly excluded.",0
9 .,0
Make improper use of our support services or submit false reports of abuse or misconduct.,0
Cancellation you can cancel your subscription at any time by contacting us using the contact information provided below.,0
Each complaint will be investigated and appropriate action will be taken.,0
"You agree that we shall have no liability to you for any loss or corruption of any such data, and you hereby waive any right of action against us arising from any such loss or corruption of such data.",0
"If you do not agree with all of these terms of use, then you are expressly prohibited from using the site and you must discontinue use immediately.",0
You will keep the trial for lifetime.,0
You may not reproduce or redistribute any software except in accordance with the eula or these terms of use.,0
The site is intended for users who are at least 18 years old.,1
Contributions may be viewable by other users of the site and through third-party websites.,0
You agree that your use of the site and our services will be at your sole risk.,1
"As such, any contributions you transmit may be treated as non-confidential and non-proprietary.",0
"Additionally, you shall hold us harmless from any losses sustained by you or harm caused to you relating to or resulting in any way from any third-party content or any contact with third-party websites.",0
Please review our privacy policy: https://filen.io/privacy.,0
"As a user of the site, you agree not to: 1 .",0
"Intellectual property rights unless otherwise indicated, the site is our proprietary property and all source code, databases, functionality, software, website designs, audio, video, text, photographs, and graphics on the site (collectively, the âcontentâ) and the trademarks, service marks, and logos contained therein (the âmarksâ) are owned or controlled by us or licensed to us, and are protected by copyright and trademark laws and various other intellectual property rights and unfair competition laws of the united states, international copyright laws, and international conventions.",0
"We reserve all rights not expressly granted to you in and to the site, the content and the marks.",0
"If you believe that any material available on or through the site infringes upon any copyright you own or control, please immediately notify us using the contact information provided below (a ânotificationâ).",0
We will send email notifications before deletion so you can take action and log in to your account and make sure your data will not be deleted.,0
15 .,0
"), so if your interactions would be subjected to such laws, you may not use this site.",0
"You hereby agree to the use of electronic signatures, contracts, orders, and other records, and to electronic delivery of notices, policies, and records of transactions initiated or completed by us or via the site.",0
Complaints about violators of our policies should be submitted to our support department.,0
Please note: data will be deleted after 3 months of inactivity.,0
"(3) violate any applicable laws, rules, or regulations in connection with your access or use of the application.",0
We reserve the right to terminate your access to any and/or all parts of the service at any time for violating the terms of service without prior notice or liability.,0
(3) you have the legal capacity and you agree to comply with these terms of use.,0
"If such software is accompanied by an end user license agreement (âeulaâ), the terms of the eula will govern your use of the software.",0
"We will use reasonable efforts to notify you of any such claim, action, or proceeding which is subject to this indemnification upon becoming aware of it.",0
"Interfere with, disrupt, or create an undue burden on the site or the networks or services connected to the site.",0
"Mobile application license use license if you access the site via a mobile application, then we grant you a revocable, non-exclusive, non-transferable, limited right to install and use the mobile application on wireless electronic devices owned or controlled by you, and to access and use the mobile application on such devices strictly in accordance with the terms and conditions of this mobile application license contained in these terms of use.",0
You may not use the site in a way that would violate the gramm-leach-bliley act (glba).,0
You agree that these terms of use will not be construed against us by virtue of having drafted them.,0
14 .,0
We are not liable for any statements or representations in your contributions provided by you in any area on the site.,0
17 .,0
"As with the purchase of a product or service through any medium or in any environment, you should use your best judgment and exercise caution where appropriate.",0
"If your purchase is subject to recurring charges, then you consent to our charging your payment method on a recurring basis without requiring your prior approval for each recurring charge, until you notify us of your cancellation.",0
"You consent to receive electronic communications, and you agree that all agreements, notices, disclosures, and other communications we provide to you electronically, via email and on the site, satisfy any legal requirement that such communication be in writing.",0
"Your contributions are not unsolicited or unauthorized advertising, promotional materials, pyramid schemes, chain letters, spam, mass mailings, or other forms of solicitation. 6.",0
Repeated policy violations may result in account termination.,0
"If you are unsatisfied with our services, please message us at https://support.filen.io .",0
Use a buying agent or purchasing agent to make purchases on the site.,0
"We have the right, in our sole and absolute discretion, (1) to edit, redact, or otherwise change any contributions.",0
"You shall not: (1) decompile, reverse engineer, disassemble, attempt to derive the source code of, or decrypt the application.",0
"The creation, distribution, transmission, public display, or performance, and the accessing, downloading, or copying of your contributions do not and will not infringe the proprietary rights, including but not limited to the copyright, patent, trademark, trade secret, or moral rights of any third party.2.",0
"You agree that by accessing the site, you have read, understood, and agree to be bound by all of these terms of use .",0
7 .,0
"(4) remove, alter, or obscure any proprietary notice (including any notice of copyright or trademark) posted by us or the licensors of the application.",0
"(5) you must comply with applicable third-party terms of agreement when using the mobile application, e.g., if you have a voip application, then you must not be in violation of their wireless data service agreement when using the mobile application.",0
"Such third-party websites and third-party content are not investigated, monitored, or checked for accuracy, appropriateness, or completeness by us, and we are not responsible for any third-party websites accessed through the site or any third-party content posted on, available through, or installed from the site, including the content, accuracy, offensiveness, opinions, reliability, privacy practices, or other policies of or contained in the third-party websites or the third-party content.",0
"And (3) to pre-screen or delete any contributions at any time and for any reason, without notice.",0
We also reserve the right to modify or discontinue all or part of the site without notice at any time.,0
"Or (9) use any proprietary information or any of our interfaces or our other intellectual property in the design, development, manufacture, licensing, or distribution of any applications, accessories, or devices for use with the application.",0
Use the site in a manner inconsistent with any applicable laws or regulations.,0
Lifetime plans will remain active as long as the service is online.,0
"If any provision or part of a provision of these terms of use is determined to be unlawful, void, or unenforceable, that provision or part of the provision is deemed severable from these terms of use and does not affect the validity and enforceability of any remaining provisions.",0
"(2) make any modification, adaptation, improvement, enhancement, translation, or derivative work from the application.",0
"Harass, annoy, intimidate, or threaten any of our employees or agents engaged in providing any portion of the site to you.",0
"Provided that you are eligible to use the site, you are granted a limited license to access and use the site and to download or print a copy of any portion of the content to which you have properly gained access solely for your personal, non-commercial use.",0
Software we may include software for use in connection with our services.,0
13 .,0
"Thus, if you are not sure that material located on or linked to by the site infringes your copyright, you should consider first contacting an attorney.",0
"When you create or make available any contributions, you thereby represent and warrant that: 1.",0
Or (6) any overt harmful act toward any other user of the site with whom you connected via the site.,0
"Your contributions do not ridicule, mock, disparage, intimidate, or abuse anyone.8.",1
"(3) in the event of any failure of the mobile application to conform to any applicable warranty, you may notify the applicable app distributor, and the app distributor, in accordance with its terms and policies, may refund the purchase price, if any, paid for the mobile application, and to the maximum extent permitted by applicable law, the app distributor will have no other warranty obligation whatsoever with respect to the mobile application.",0
We have no obligation to monitor your contributions.,0
"You have the written consent, release, and/or permission of each and every identifiable individual person in your contributions to use the name or likeness of each and every such identifiable individual person to enable inclusion and use of your contributions in any manner contemplated by the site and these terms of use.4.",0
"Make any unauthorized use of the site, including collecting usernames and/or email addresses of users by electronic or other means for the purpose of sending unsolicited email, or creating user accounts by automated means or under false pretenses.",0
"User generated contributions the site may invite you to chat, contribute to, or participate in blogs, message boards, online forums, and other functionality, and may provide you with the opportunity to create, submit, post, display, transmit, perform, publish, distribute, or broadcast content and materials to us or on the site, including but not limited to text, writings, video, audio, photographs, graphics, comments, suggestions, or personal information or other material (collectively, ""contributions"").",0
We may assign any or all of our rights and obligations to others at any time.,0
You are solely responsible for your contributions to the site and you expressly agree to exonerate us from any and all responsibility and to refrain from any legal action against us regarding your contributions.,0
"You waive all moral rights in your contributions, and you warrant that moral rights have not otherwise been asserted in your contributions.",0
6 .,0
8 .,0
"We make no warranties or representations about the accuracy or completeness of the siteâs content or the content of any websites linked to the site and we will assume no liability or responsibility for any (1) errors, mistakes, or inaccuracies of content and materials, (2) personal injury or property damage, of any nature whatsoever, resulting from your access to and use of the site, (3) any unauthorized access to or use of our secure servers and/or any and all personal information and/or financial information stored therein, (4) any interruption or cessation of transmission to or from the site, (5) any bugs, viruses, trojan horses, or the like which may be transmitted to or through the site by any third party, and/or (6) any errors or omissions in any content and materials or for any loss or damage of any kind incurred as a result of the use of any content posted, transmitted, or otherwise made available via the site.",0
"Limitations of liability in no event will we or our directors, employees, or agents be liable to you or any third party for any direct, indirect, consequential, exemplary, incidental, special, or punitive damages, including lost profit, lost revenue, loss of data, or other damages arising from your use of the site, even if we have been advised of the possibility of such damages.",0
Supplemental terms and conditions or documents that may be posted on the site from time to time are hereby expressly incorporated herein by reference.,0
"Your contributions do not violate any applicable law, regulation, or rule.10.",0
"You agree that we have no liability whatsoever for any loss, damage, or inconvenience caused by your inability to access or use the site during any downtime or discontinuance of the site.",0
"You hereby waive any rights or requirements under any statutes, regulations, rules, ordinances, or other laws in any jurisdiction which require an original signature or delivery or retention of non-electronic records, or to payments or the granting of credits by any means other than electronic means.",0
(3) breach of these terms of use.,0
"By using the site, you agree to be bound by our privacy policy, which is incorporated into these terms of use.",0
"Accordingly, those persons who choose to access the site from other locations do so on their own initiative and are solely responsible for compliance with local laws, if and to the extent local laws are applicable.",0
"Your contributions do not otherwise violate, or link to material that violates, any provision of these terms of use, or any applicable law or regulation.",0
The use and distribution may occur in any media formats and through any media channels.,0
"The site is not tailored to comply with industry-specific regulations (health insurance portability and accountability act (hipaa), federal information security management act (fisma), etc.",0
"Monthly plans run for 30 days, annual plans for 365 days.",0
"This license will apply to any form, media, or technology now known or hereafter developed, and includes our use of your name, company name, and franchise name, as applicable, and any of the trademarks, service marks, trade names, logos, and personal and commercial images you provide.",0
"And (6) you acknowledge and agree that the app distributors are third-party beneficiaries of the terms and conditions in this mobile application license contained in these terms of use, and that each app distributor will have the right (and will be deemed to have accepted the right) to enforce the terms and conditions in this mobile application license contained in these terms of use against you as a third-party beneficiary thereof.",0
We may change prices at any time.,0
The content and the marks are provided on the site âas isâ for your information and personal use only.,0
"(2) we are responsible for providing any maintenance and support services with respect to the mobile application as specified in the terms and conditions of this mobile application license contained in these terms of use or as otherwise required under applicable law, and you acknowledge that each app distributor has no obligation whatsoever to furnish any maintenance and support services with respect to the mobile application.",0
"Disparage, tarnish, or otherwise harm, in our opinion, us and/or the site.",0
"You agree to provide current, complete, and accurate purchase and account information for all purchases made via the site.",0
11 .,0
"Inclusion of, linking to, or permitting the use or installation of any third-party websites or any third-party content does not imply approval or endorsement thereof by us.",0
"Anyone, including business entities, not in compliance may be removed from the service without prior notice.",0
"Modifications and interruptions we reserve the right to change, modify, or remove the contents of the site at any time or for any reason at our sole discretion without notice.",0
"We shall not be responsible or liable for any loss, damage, delay, or failure to act caused by any cause beyond our reasonable control.",0
We cannot guarantee the site will be available at all times.,0
Disclaimer the site is provided on an as-is and as-available basis.,0
And (7) your use of the site will not violate any applicable law or regulation.,1
User registration you may be required to register with the site.,0
3 .,0
"Any software and any related documentation is provided âas isâ without warranty of any kind, either express or implied, including, without limitation, the implied warranties of merchantability, fitness for a particular purpose, or non-infringement.",0
Your contributions do not contain any material that solicits personal information from anyone under the age of 18 or exploits people under the age of 18 in a sexual or violent manner.12.,0
5.,1
"We may experience hardware, software, or other problems or need to perform maintenance related to the site, resulting in interruptions, delays, or errors.",0
"If your habitual residence is in the eu, and you are a consumer, you additionally possess the protection provided to you by obligatory provisions of the law of your country of residence.",0
"If you decide to leave the site and access the third-party websites or to use or install any third-party content, you do so at your own risk, and you should be aware these terms of use no longer govern.",0
"However, we have no obligation to update any information on our site.",0
"Corrections there may be information on the site that contains typographical errors, inaccuracies, or omissions, including descriptions, pricing, availability, and various other information.",0
These terms of use operate to the fullest extent permissible by law.,0
Your cancellation will take effect at the end of the current paid term.,0
You retain full ownership of all of your contributions and any intellectual property rights or other proprietary rights associated with your contributions.,1
We also reserve the right to refuse any order placed through the site.,0
Miscellaneous these terms of use and any policies or operating rules posted by us on the site or in respect to the site constitute the entire agreement and understanding between you and us.,0
"Your contributions do not violate any applicable law concerning child pornography, or otherwise intended to protect the health or well-being of minors.13.",0
Persons under the age of 18 are not permitted to use or register for the site.,1
(2) you will maintain the accuracy of such information and promptly update such registration information as necessary.,0
"Your contributions are not obscene, lewd, lascivious, filthy, violent, harassing, libelous, slanderous, or otherwise objectionable (as determined by us).7.",0
"We will not be liable to you or any third party for any modification, price change, suspension, or discontinuance of the site.",0
"Trick, defraud, or mislead us and other users, especially in any attempt to learn sensitive account information such as user passwords.",0
"We reserve the right to correct any errors, inaccuracies, or omissions and to change or update the information on the site at any time, without prior notice.",0
"(5) you will not access the site through automated or non-human means, whether through a bot, script or otherwise.",1
Delete the copyright or other proprietary rights notice from any content.,0
"Any purchases you make through third-party websites will be through other websites and from other companies, and we take no responsibility whatsoever in relation to such purchases which are exclusively between you and the applicable third party.",0
"You will be subject to, and will be deemed to have been made aware of and to have accepted, the changes in any revised terms of use by your continued use of the site after the date such revised terms of use are posted.",1
A copy of your notification will be sent to the person who posted or stored the material addressed in the notification.,0
(6) you will not use the site for any illegal or unauthorized purpose.,1
Our failure to exercise or enforce any right or provision of these terms of use shall not operate as a waiver of such right or provision.,0
"You should review the applicable terms and policies, including privacy and data gathering practices, of any website to which you navigate from the site or relating to any applications you use or install from the site.",0
You accept any and all risk arising out of use or performance of any software.,0
"Pro plans we offer monthly, annually and lifetime plans.",0
"There is no joint venture, partnership, employment or agency relationship created between you and us as a result of these terms of use or use of the site.",0
"Contribution license by posting your contributions to any part of the site, you automatically grant, and you represent and warrant that you have the right to grant, to us an unrestricted, unlimited, irrevocable, perpetual, non-exclusive, transferable, royalty-free, fully-paid, worldwide right, and license to host, use, copy, reproduce, disclose, sell, resell, publish, broadcast, retitle, archive, store, cache, publicly perform, publicly display, reformat, translate, transmit, excerpt (in whole or in part), and distribute such contributions (including, without limitation, your image and voice) for any purpose, commercial, advertising, or otherwise, and to prepare derivative works of, or incorporate into other works, such contributions, and grant and authorize sublicenses of the foregoing.",0
"Attempt to bypass any measures of the site designed to prevent or restrict access to the site, or any portion of the site.",0
"If you provide any information that is untrue, inaccurate, not current, or incomplete, we have the right to suspend or terminate your account and refuse any and all current or future use of the site (or any portion thereof).",0
