text,highlighted
These terms constitute the entire and exclusive agreement between you and idrive inc. with respect to the subject matter hereof and supersedes any and all prior and contemporaneous understandings and agreements. 1-818-485-4333 business days: 6:00 am to 6:00 pm pst my idrive sign up features download pricing plans security educational offer blog idrive vs competition nas backup synology backup qnap backup netgear backup asustor backup products mobile backup linux backup idrive bmr disk clone server cloud backup sql server exchange server vmware hyper-v sharepoint server oracle server office 365 mailbox features unlimited device online backup small businesses manage computers via web snapshots true archiving idrive backtrack services resellers idrive express business compliance resources support faqs video tutorials corporate idrive ventures press releases reviews legal â© idrive inc.,0
You will commence any claim or cause of action arising under or otherwise occurring by reason of these terms within one (1) year after the claim or cause of action arises or such claim or cause of action is forever barred.,0
Our failure to insist upon or enforce strict performance of any provision or right of these terms will not be construed as a waiver of any provision or right.,0
"In that case, ""you"" and ""your"" will refer to that organization. it is important to note that the functionality of the service is time-dependent and these terms represent the functionality as of now.",0
Recovery of any lost data is not guaranteed.,0
"Instead, our relationship is that of independent contractors.",0
Security account passwords you are solely responsible for any consequences arising out of your failure to maintain the confidentiality of your account password and/or encryption password.,0
"All claims arising out of or relating to these terms or the services or software must be litigated exclusively in the federal or state courts of los angeles county, california, and both parties consent to venue and personal jurisdiction there.",0
"Idrive reserves the right to be the primary support for sub-accounts under certain cases. a main account holder/bulk reseller has the authority to cancel the additional/sub-accounts as well as the main account, for any reason.",0
Please note that all of your data will be deleted from your idrive cloud account on cancellation.,0
"If for any reason any provision of the terms is held to be invalid or unenforceable under applicable law to any extent, then (i) such provision will be interpreted, construed or reformed to the extent reasonably required to render the same valid, enforceable and consistent with the original intent underlying such provision and (ii) such invalidity or unenforceability will not affect any other provision of the terms.",0
"For private key accounts: should you choose to use a user defined private key for encrypting your data, idrive personnel will not have access to this key and it will not be stored on the idrive servers .",0
"While it is not necessary, we encourage users to upgrade to one of the higher storage plans if the usage exceeds the quota limit for their chosen plan, to avoid overuse charges.",0
These terms create no third party beneficiary rights.,0
"While it is not necessary, we encourage users to upgrade to one of the higher storage plans if their usage exceeds the quota limit for their chosen plan to avoid the overuse charges.",0
3.,0
"If youâd like to close your account prior to the end of your annual subscription term, please contact our support team. warranty for the idrive bmr appliance will be provided as long as the subscription is active.",0
This feature is offered for no additional fee.,0
"This decision may be made based on raid level, distributed nature of the file system where user account resides and other criteria.",0
Businesses must choose team or business plans.,0
"Billing automatic renewal - paid plans in exchange for use of the services, you authorize a recurring monthly or annual charge to your credit card.",0
"Idrive is not responsible for loss of data arising as a result of such cases. when signing in to your account via the desktop client, you will need to enter your private key, but it is only stored on the client and is never sent to the idrive servers.",0
We also recommend using private encryption key for additional security.,0
"To ensure proper delivery of email communications, please whitelist '@idrive.com' domain in your email spam filter. any notice under these terms provided by you will be deemed to be properly given if received by customer service at support@idrive.com, except those that are related to cancellation or termination of your account.",0
Modifications to this agreement we may change these terms from time to time and the most current version will always be posted on our website located at&nbsp;http://www.idrive.com.,0
'cancel at the end of your annual term' is available online by disabling auto-renewal option.,0
7.,0
"Idrive bmr appliance terms of service idrive bmr appliance operates in conjunction with idrive's online backup service. idrive bmr solution is provided via subscription service, which includes the idrive bmr appliance as well as the cloud backup solution.",0
"If there is no redundant backup of primary production data, we may not be able to recover data in the event of failure and we may need to initiate a fresh backup of user data. the general guideline to users is that we strongly recommend a local backup of user data on premise.",0
"Our policy regarding the privacy and use of the registration information is set forth in our privacy policy, which may be modified and amended by us from time to time.",0
"Idrive for wordpress is a wordpress plug-in that uses snapshots technology to retrieve earlier copies of data, which is limited to last ten (10) days snapshots (may change without notice).",0
Idrive serves main account holder/bulk reseller as a secondary support provider.,0
"Idrive can rely on the name and address you provide to idrive as being the place of supply for sales tax, income tax, and vat purposes.",0
"Please note on cancellation, refunds are issued if account is canceled within fifteen (15) days of its creation date.",0
Your continued use of the services after such revisions become effective will constitute your acceptance of such changed terms and conditions.,0
Sending an email to support@idrive.com for cancellation is not considered as a cancellation notice for security reasons.,0
You agree to return the appliance on cancellation of subscription.,0
We may delay the cancellation related to non-payment for the services and provide a grace period of up to sixty (60) days from the due date to allow for the customer to arrange for payments.,0
(b) terminate these terms.,0
"Limitations of liability in no event shall idrive inc. or its affiliates, agents, advertisers or suppliers have any obligation or liability to you for (i) the cost of procurement of substitute services or data or (ii) any direct, indirect, incidental, special, punitive, exemplary or consequential damages (including, without limitation, any loss of data, revenue or profits or business interruption) or other pecuniary loss arising out of your use or inability to use your account or the service or your loss of data or files stored therein regardless of legal theory, whether or not idrive inc. has been warned of the possibility of such damages, and even if a remedy fails of its essential purpose.",0
13.,0
"While your data is still encrypted, idrive personnel may still be able to decrypt your data using your registration information if such a situation should ever arise.",1
The recurring charge will be at the published standard plan that is chosen at the time of sign-up or to a customized quote provided for your specific use.,0
"When you provide your private key while signing in to your account using the web application, the key is sent to our servers for the duration of that session only and the key always remains fully encrypted throughout transmission.",0
"Taxes youâre responsible for all applicable taxes, and weâll charge tax when required to do so.",0
"If the account is cancelled for any reason, user data and its backups will be removed from our storage servers.",0
"In case of non-action by the user, the account may be cancelled.",0
This is to ensure faster and more efficient virtualization and recovery.,0
"Idrive requires periodic review, at least on a weekly basis to verify the execution of backups because backups may fail for any number of reasons including but not limited to, internet connectivity issues, authentication issues, firewall, blocks by anti-virus programs, system configuration changes to the computer, etc.",0
"Ensure weekly inspection of your bmr appliances by logging into the admin console, to check the backup and hard drive status of the device. overuse: certain paid accounts are allowed to use storage space beyond the chosen plan's quota limit.",0
Upgrades may involve additional charges.,0
No pro-rated refunds will be issued for the time remaining in your annual subscription if you choose to disable auto-renewal.,0
"Accordingly, you hereby acknowledge that it may be possible for an unauthorized third party to access, view, copy, modify and distribute the data and files you store in your account.",0
"An inactive account is an account where no sign in has occurred either automatically or manually for a specified period of time. personal, team, and business accounts personal accounts are for personal and home use only.",0
"If the main account holder and/or bulk reseller retains the usernames and passwords of the additional/sub-accounts, he/she will have read/write access to the additional/sub-accounts including access to profile information, backup sets, backup schedules, and even data if there is no private encryption key set. primary support responsibility related to additional/sub-accounts resides with the main account holder/bulk reseller.",0
Please contact bmr customer support service to disable direct access to the bmr server. 12.,0
You should also periodically update the backup client to the most recent version.,0
"You may not assign any of your rights in these terms, and any such attempt is void, but we may assign our rights to any of our affiliates or subsidiaries, or to any successor in interest of any business associated with the services.",0
Use of ip addresses we may collect ip addresses for the purposes of system administration and/or to audit the use of our site.,0
"If you believe there has been unauthorized access to your account, you must notify privacy@idrive.com immediately.",0
"As with many services like broadband providers, there may be substantial pricing, storage and functionality differences between personal, team, and business accounts. 5.",0
"If youâd like to close your account prior to the end of your annual subscription term, please contact our support team. overuse - paid plans certain paid accounts are allowed to use storage space beyond the chosen plan's quota limit.",0
"Upon any termination of these terms, we will remove stored in idrive backup and/or idrive sync data files from main storage and archives immediately.",0
"Personal, team, and business idrive accounts are not authorized or licensed for bulk resale.",0
"We can and will use ip addresses to identify a user when we feel it is necessary to enforce compliance with our policies, terms, or to protect our service, site, customers, or others.",1
"For maximum privacy and security, we recommend that you choose the user defined private key option to protect the data in your account. encryption system idrive supports 256-bit aes data encryption before transmission from your computer using either (i) a default key or (ii) an optional user defined private key created by you.",0
"Note for bmr accounts: idrive bmr secures data at rest, both local and on the cloud, with aes 256 ccm encryption. however, for legacy bmr users (bmr 6.0.0 and lower), there is no encryption at rest by default for bmr cloud accounts.",0
19.,0
"Sign up login home sign up features unlimited device online backup manage computers via web snapshots true archiving idrive backtrack more features products mobile backup linux backup idrive bmr disk clone server backup server cloud backup sql server exchange server vmware hyper-v sharepoint server oracle server office 365 mailbox nas backup synology backup qnap backup netgear backup asustor backup turbotax backup services resellers idrive express business compliance pricing download small business enterprise idrive bmr faqs tutorials support resellers small business enterprise idrive bmr support faqs tutorials blog more featureswhen you need more than just backup. multiple device backup server cloud backup online file sync idrive express linux backup mobile backup manage computers true archiving menu sign up english spanish french german online backup for pc, mac and iphone | idrive features of idrive online backup download get apps for pc, mac, linux and mobiles pricing storage options made for all legal information menu terms of service terms and conditions privacy policy gnu general public license (gpl) service level agreement (sla) dmca policy acceptable use policy gdpr compliance statement terms of service last updated:&nbsp;04/24/2015 please carefully read the following terms of service before registering for and using the idrive service.",0
"If you do not agree to the new terms, please stop using the services.",0
17.,0
"After 15 days, pro-rated refunds are issued on a case-by-case basis subject to eligibility.",0
We can enable an optional file system encryption on request.,0
You may not bring any claim against idrive as a class member.,0
"Should you object to any of these terms or any subsequent modifications thereto or become dissatisfied with the services in any way, your only recourse is to immediately: (a) discontinue use of the services.",0
You must cancel your account before it renews each year in order to avoid a charge for the next year's fees to your credit card.,0
"It is always recommended that you make use of the two tier backup solution, with one tier of backup with the bmr appliance, and second tier with the idrive cloud for best data protection.",0
Refunds you must cancel your account before it renews each month or year in order to avoid a charge for the next month's or year's fees to your credit card.,0
"Fair use notice: any copyrighted materials used in this website, like third-party logos (windows, mac, linux 'tux' etc) are the property of their respective owners/companies. 18.",0
"Accordingly, your account and the service is provided to you on an ""as is"" and ""as available"" basis, at your own risk.",0
The servers on which the bmr cloud data exists have sufficient protection from intrusion and attacks.,0
Idrive now has local backup capability with encryption and private key support and we strongly encourage our users to make full use of this.,0
Or (iv) for any other reason with thirty (30) days prior written notice to you (or sooner if you are flagrantly violating these terms or are a threat to users or the services).,1
6.,0
(iii) if we cease to offer any services covered by these terms.,1
"For absolute privacy, we recommend use of the private encryption key which allows use of a key known only to the user in addition to the basic account credentials.",0
"We will not issue any pro-rated refunds for the remaining period of a month when an account with a monthly subscription plan (""current plan"") is downgraded to a smaller plan (""new plan"") (a plan that costs less per month than the current plan) during the middle of a month.",0
"Depending on the configuration, exceeding the quota limits may result in a hard stop on the backups. free accounts we reserve the right to terminate free accounts at any time, with or without notice.",0
"Based on your privacy and security needs, you need to make an appropriate encryption key choice.",1
It is critical that users do not remove the data on their local computer that they backed up to idrive and keep only one copy of data on idrive.,0
"Data is transferred from the local bmr device to the cloud, encrypted with 128-bit ssl.",0
"If you are registering for the service on behalf of an organization, you are agreeing to these terms for that organization and promising that you have the authority to bind that organization to these terms.",0
Any data backed up using the services can only be retrieved using your key and if you forget or misplace this key then your data may not be retrievable.,0
"Please carefully read the gpl as well as our service level agreement and privacy policy, which are incorporated into these terms.",0
Discrepancies your right to raise a billing discrepancy and any associated recovery is waived unless reported to us by calling our customer support line or emailing us at support@idrive.com within sixty (60) calendar days after such discrepancy is charged to your credit card.,0
We may also access the account and data for support related activities.,1
"If the main account is canceled, all additional accounts and/or sub-accounts will, by default, be canceled as well.",0
"Some services, such as user logs and registration emails, may also display ip addresses.",1
"By registering for an idrive account you or the entity you represent (""you"" and ""your"") agree to be bound by these terms of service (the ""terms""), which govern your access to and use of the idrive service (the ""service"") offered by idrive inc. (""we"", ""us"" or ""our"").",0
"The main account holder/bulk reseller may be responsible for actions arising from additional account holders and/or sub-account holders, and is responsible for ensuring all such accounts adhere to these terms. upon setup, the main account holder/bulk reseller will set up a username and password for the additional/sub-account.",0
"Paragraphs 12, 13, 16, 17, 18 and 19 of these terms (and any other provision that can be reasonably construed to survive termination) will survive termination of these terms.",0
"Conditions of use by using the services, you agree that you: (a) are solely responsible for obtaining sufficient rights to the content of all data and files stored by you on idrive servers.",0
4.,0
Please note that all of your data will be deleted when your account is terminated.,1
Idrive bmr appliance is provided to you as long as the subscription is active.,0
"We will be entitled, at our expense, to participate in the defense and settlement of the claim or action with counsel of our own choosing.",0
You will notify us of any unauthorized use or breach in security of your account immediately after you learn of such unauthorized access or use .,0
"Registration information / privacy you agree to promptly notify us of any change in the information you provided during your registration for the services (including, without limitation, any change in your mailing address, telephone numbers or email address).",0
"In case the user does not have access to the email address, other means of verification may be used including billing/credit card information to verify identity.",0
"(b) that access to your account or the service will be timely, error-free, uninterrupted, virus-free or secure.",0
These metadata and derivatives are necessary for faster display and search.,1
It is possible that earlier versions of the service do not support all the functionalities as described below.,0
"We may request a fresh backup from users via the idrive express service to expedite in cases where there is a suspected loss or corruption of data due to hardware or software failures, or just via the online backup process.",0
"Some applications of the service may implement open source code released under the gnu general public license (""gpl"").",0
Miscellaneous these terms and the use of the services and software will be governed by california law except for its conflicts of laws principles.,0
"However the rate applicable to the new plan will automatically be charged starting the first of the subsequent month. for yearly accounts created after november 23, 2011, you have the option of disabling auto-renewal and your account will terminate at the end of your annual term.",0
"Without limiting the foregoing, if a free account is inactive for ninety (90) days, then we reserve the right to terminate the free account without providing additional notice.",0
Certain metadata related to files including file thumb derivatives may not be encrypted.,1
Third party applications idrive implements the services using our evs technology.,0
"In the event of hardware or software errors at the idrive end and subsequent re-backups either via online or via express, this may still leave users without some of their data if the data is removed from their desktop that they may eventually need for restore.",0
And (c) notify us of such termination as described below in paragraph 17.,0
This encryption process encrypts the data contained within the file and not the file-name itself.,1
"Versions do not count against your quota limit, however if the amount of space required to maintain previous versions exceeds two times the actual storage being used, we reserve the right to limit the number of versions retained for your account.",0
It is the additional/sub-account user's responsibility to change the password on the account.,0
The provisions of the u.n. convention on contracts for the international sale of goods and any successor treaties will not apply.,0
"And (d) will not access or attempt to access the services by any means other than those provided on the idrive website or by an authorized third party. if there is suspicion that an account is being used for storage and distribution of any illegal material such as copyrighted content, we reserve the right to examine the content of the online storage and backup account.",0
Cancellation &amp.,0
An email will be sent to the additional/sub-account user with this sign in information.,0
"We reserve the right to refuse, remove or disable access to any data or files stored on our servers with immediate effect that we determine may be illegal, may violate these terms, may violate the rights of any third party or otherwise may be reasonably objectionable.",1
Idrive inc. and you are not legal partners or agents.,0
"We advise you to audit your logs for the desktop application completely including individual entries for files and total count periodically to ensure that the backups are taking place successfully and in case of errors, take corrective action.",0
We advise frequent changes to the account password for better security.,0
"(b) will not violate, or encourage or facilitate the violation of, any aspect of our acceptable use policy.",0
"(the services are not for storing and disseminating large amounts of data to large number of recipients or for dissemination of digital content for commercial purposes, and we may use procedures, which may vary from time to time, to detect unacceptable levels of usage and may immediately disable offending accounts based on detected misuse.",0
You may terminate these terms at your convenience by delivering at least thirty (30) days prior written notice to us.,1
Users will need an active idrive subscription to avail the idrive express service.,0
"In order to verify that the information you enter is correct, a derivative of that key is generated and matched, allowing you to access your account.",0
"Online or cloud backup should always be a complementary solution to local backup and not be the only solution. due to relatively large sizes of storage devices, some of the recovery and repair efforts in the event of a failure may take many days or weeks, and is not guaranteed.",0
We strongly advise that you only use trusted third party applications and review the terms provided with third party applications beforehand.,0
11.,0
"In case of cancellation of main account holder/bulk reseller due to non-payment, idrive reserves the rights to keep the additional/sub-accounts active for some time and contact them to sign up directly with idrive services. idrive also supports the ability to backup an unlimited number of computers, tablets, and/or mobile devices to a single account.",0
"This feature is designed to allow the partners to monitor the bmr device, as well as the backup status and remotely manage the bmr device for their customers.",0
You may not settle any claims that limit our rights without our prior written consent. 16.,0
8.,0
(d) that the data on your desktop or server will not be lost or damaged.,1
2.,0
"Redundant backups of your data based on the protection level of primary production devices, we may or may not keep redundant backups of the primary production data.",0
You agree to pay the subscription fees on time at the start of each subscription period for the whole solution.,0
Or (e) that defects in the service will be corrected .,0
"Idrive inc., on behalf of itself and its distributors, advertisers and suppliers, disclaims all warranties and conditions, express or implied, arising by law or otherwise, with respect to your account and the service (including, without limitation, any implied warranties of merchantability, fitness for a particular purpose and non-infringement).",0
"Alternatively, an archive cleanup operation can be performed to potentially bring the account under the quota limit.",0
"However, for usage beyond the quota limit, there maybe an overuse charge at the rate of $0.25/gb/month for personal plan and $0.50/gb/month for team and business plans.",0
The user defined private encryption key option and certain items discussed in http://www.idrive.com/online-backup-compliance are also not applicable to these products and are only applicable to windows and mac idrive accounts.,0
You also agree that the enrollment for the next service period is automatic and paid in advance. we reserve the right to change our subscription plans or adjust pricing for our service or any components thereof in any manner and at any time as we may determine in our sole and absolute discretion.,0
"In order to backup multiple computers, your authentication information must be replicated on each computer you wish to backup, including the private encryption key (if used).",0
"We need a credit card on file while the account is active. if we are unable to execute any applicable charges due to credit card denial or for any other reason, you will be notified via email.",0
"Disclaimer of warranties the transmission, storage, viewing and retrieval of data and files through the world wide web is subject to a variety of conditions that make such transmission, storage, viewing and retrieval potentially unreliable.",0
"Upon cancellation of your account, you must return the bmr appliance to idrive.",0
We also provide options to configure cloud retention policy and delete data from the cloud.,0
"This includes class arbitrations, class actions, private attorney general actions, and consolidation with other arbitrations.",0
Warranty is limited to providing replacement parts or replacement of the entire appliance with a new one.,0
It is very important that you store your user defined private key in a safe place and maintain this key in printed form for reference.,0
We endeavor to restrict access to the data and files you store or retrieve from your account to persons you have authorized to access your account.,0
Failure to return the appliance will result in your account being charged for the cost of the appliance.,0
"However, we still advise you update your card manually from your account screen when changes to your account information occur.",0
"For special cases where youâd like to close your account prior to the end of your annual subscription term, please contact our support team.",0
"We normally do not review, inspect, edit or monitor any content, data or files stored by you or any other user of the service.",0
"If we think a revision is material we will notify you (e.g., via email).",1
"The registration information (including your selected username and password) provided by you during your registration for the service, together with any and all updates provided by you from time to time under this paragraph, is referred to in these terms as the ""registration information.""",0
"If you have used the local backup feature, you will not be able to access data from your external drive as well.",0
"We allow you to retain and restore thirty (30) previous versions of all files backed up to your account (for accounts created prior to 11-07-2018, 10 previous versions are stored).",0
"After 30 days, pro-rated refunds are issued on a case-by-case basis subject to eligibility.",0
We highly recommend that a maximum count of five computers per sub-account (while there is no enforced limit) must be maintained for best performance and reliability.,0
This is designed to allow uninterrupted backups in case the usage exceeds the quota limit.,0
We may delay account cancellation related to non-payment for the services and provide a grace period of up to sixty (60) days from the due date to allow for the customer to arrange payment.,0
The automated forget password option works on the assumption that only the account holder has access to the email address on record.,0
You understand that you will not hold idrive inc. accountable for any data loss due to the use of idrive bmr solution.,0
You acknowledge that any material or data you retrieve through the use of the service is done at your choice and risk and that you will be solely responsible for any damage to your computer system or loss of data that results from the retrieval of such material or data.,1
We require all developers to agree to our developer terms and to adhere to our privacy policy to protect the safety of our users.,0
"We are not liable for any loss or damage arising from any access to, content in, or sharing and use of your account.",1
"Again, we strongly recommend not to use idrive as the only source of your data backup, a local copy is strongly recommended.",0
"However, for usage beyond the quota limit, there may be an overuse charge at the rate of $120/tb/month for all bmr plans.",0
"If idrive determines that a personal, team, or business account is being used for resale, idrive reserves the right to immediately suspend that account and will require the account to be reclassified as a reseller account under reseller pricing and terms for the entire period of time personal account space was being resold, otherwise the offending account will be forced to forfeit the account without refund. 9.",0
Idrive inc. makes no representation or warranty: (a) that your account or the service will meet your needs.,1
20.,0
"Regardless of whether any such dispute, controversy or claim concerns any other individual / entity, multiple individuals / entities, or other persons, classes of individuals, or entities, all cases shall be decided between idrive and the individual only. 15.",0
"By accepting these terms, you are also acknowledging that you agree to the terms of the privacy policy.",0
Your account and the service may not meet your needs.,0
This will remove files that are no longer stored on the source computer from the account. the quota limit for sub-accounts may work differently than the regular accounts.,0
"In order to prevent unauthorized access to your account, you agree to keep your password and other account details confidential and not share them with anyone else. you, as the account holder, are solely responsible for access to, content in or sharing and use of your account.",0
Aggregate liability for all claims relating to our services will be limited to the greater of $100 or any amounts paid by you to idrive inc. for the past three months of the services in question. 14.,0
"Indemnification you will, as allowable by law, defend, indemnify and hold idrive inc., our subsidiaries, affiliates, agents, officers, licensor, directors and employees, harmless from any claim or demand, including reasonable attorneys' fees and costs, made by any third party due to or arising out of (i) your use of your account and the services, (ii) any data files and content stored by you in your account and otherwise on our servers, and (iii) any violation of these terms by you.",0
10.,0
Severability these terms will be enforced to the fullest extent permitted by applicable law.,0
(c) that the data and files you store in your account will not be lost or damaged.,1
