text,highlighted
"The content is provided without warranties of any kind, either express or implied, including, but not limited to, implied warranties of merchantability, fitness for a particular purpose, or noninfringement.",1
"And (b) include the portion of the month of execution following the effective date (unless this agreement was executed on the first day of a month, in which case the month shall be deemed to begin on the first day of such month). procedure for reporting claims of copyright infringement to file a copyright infringement notification with us, you will need to send a written communication that includes substantially the following (please consult your legal counsel or see section 512(c)(3) of the digital millennium copyright act to confirm these requirements): a physical or electronic signature of a person authorized to act on behalf of the owner of an exclusive right that is allegedly infringed. identification of the copyrighted work claimed to have been infringed, or, if multiple copyrighted works at a single online site are covered by a single notification, a representative list of such works at that site. identification of the material that is claimed to be infringing or to be the subject of infringing activity and that is to be removed or access to which is to be disabled, and information reasonably sufficient to permit the service provider to locate the material.&nbsp;providing urls in the body of an email is the best way to help us locate content quickly. information reasonably sufficient to permit the service provider to contact the complaining party, such as an address, telephone number, and, if available, an electronic mail address at which the complaining party may be contacted. a statement that the complaining party has a good faith belief that use of the material in the manner complained of is not authorized by the copyright owner, its agent, or the law. a statement that the information in the notification is accurate, and under penalty of perjury, that the complaining party is authorized to act on behalf of the owner of an exclusive right that is allegedly infringed. to expedite our ability to process your request, such written notice should be sent to our designated agent as follows: service provider(s): rumble inc. name of agent: claudio r. address: rumble inc., 218 adelaide street west, suite 400, toronto, ontario, m5h 1w7 email: our email if there are many videos to be removed, or you expect to have an ongoing need to remove potentially infringing content from rumble, we suggest that you email us at our email with the subject as ""ongoing dmca"" where we increase the speed at which we are able to remove any infringing content on rumble and also offer industry-leading content identification tools and personal management for your requests. please note that under section 512(f) any person who knowingly materially misrepresents that material or activity is infringing may be subject to liability for damages.",0
"Photographs and other images published in books, magazines, posters, calendars, websites and other media are generally protected by copyright law. content or material that infringes or encroaches on the rights of others, including, but not limited to, infringement of privacy and publicity rights and harm to reputation.",0
"The inclusion of such a link does not imply endorsement of the site by rumble.com or any association with its operators. proprietary rights and restrictions you acknowledge and agree that all content and materials available on this site are protected by copyrights, trademarks, service marks, patents, trade secrets, or other proprietary rights and by other laws and that their use is restricted by the terms of this agreement.",0
"Rumble.com, its subsidiaries, and its licensors do not warrant that the content is accurate, reliable or correct.",1
"Because some jurisdictions do not permit the exclusion of certain warranties, these exclusions may not apply to you. limitation of liability under no circumstances shall rumble.com, its subsidiaries, members or employees be liable for any direct, indirect, punitive, incidental, special, or consequential damages that result from the use of, or inability to use, this site.",0
"Conduct as a rumble account holder you may submit content to the service, including videos.",0
"However, rumble.com and its agents have the right at their sole discretion to remove any content that, in rumble.com's judgment, does not comply with the user conduct rules or is otherwise harmful, objectionable, or inaccurate.",0
Your use of this site is solely at your risk.,0
"In the case of suspension or termination the user agrees to forfeit all revenue associated to the rumble account, including but not limited to youtube, 3rd party and rumble revenue.",0
"The determination of suspension or termination is at the sole discretion of rumble. you acknowledge that rumble.com shall not be liable to you or any third party for any termination or suspension of your access to this site. syndication for utilization of rumble's automatic content syndication to your own youtube channel, please refer to youtube's terms of service.",0
Website terms and conditions of use terms &amp.,0
"If any part of these terms of use is held invalid or unenforceable, that portion shall be construed in a manner consistent with applicable law to reflect, as nearly as possible, the original intentions of the parties, and the remaining portions shall remain in full force and effect. termination rumble.com reserves the right, in its sole discretion, to terminate your access to all or part of this site, with or without notice, for any reason, including, without limitation, if rumble.com believes that you have violated or acted inconsistently with the letter or spirit of these terms of use.",0
"Notwithstanding the above, you may use the rumble embedded video player for commercial purposes, publishing, performing, distributing, and transmitting the rumble video content exclusively within the rumble embedded video player.",0
Rumble will be obligated to pay you 60% of the net earnings collected from advertisements within the rumble video player.,0
"And you license to rumble all patent, trademark, trade secret, copyright or other proprietary rights in and to such content for publication on the service pursuant to these terms of service. as used herein, ""net earnings"" means aggregate cash amounts collected and recognized as revenue under generally accepted accounting principles by rumble arising from the license of your video less any amounts due to a rumble publisher/syndication partner, hosting costs, taxes and/or exchange rates. depending on the option you select during the uploading process (found here: https://rumble.com/upload.php), you hereby grant rumble the following license and/or rights management: video management: you are assigning the exclusive rights management of your content to rumble.",0
"You hereby irrevocably appoint rumble inc. as your attorney-in-fact to take any such action as may from time to time be necessary to effect, transfer, or assign the rights granted to rumble herein, including without limitation copyright-related actions, and you hereby assign to rumble the right to prosecute any and all claims from the past, present, and future use of the videos by unauthorized third parties. video management (excluding youtube): you are assigning the exclusive rights management of your content to rumble excluding youtube.com.",0
"If an upfront payment amount is indicated below and agreed upon with your account manager, the amount indicated will be immediately issued to your account.",0
"Rumble does not permit copyright infringing activities and infringement of intellectual property rights on the service, and rumble will remove all content if properly notified that such content infringes on another's intellectual property rights.",0
"You agree to cooperate with rumble.com in asserting any available defenses. international use rumble.com makes no representation that materials on this site are appropriate or available for use in any particular locations, and accessing them from territories where their contents are illegal is prohibited.",0
"You hereby irrevocably appoint rumble inc. as your attorney-in-fact to take any such action as may from time to time be necessary to effect, transfer, or assign the rights granted to rumble herein, including without limitation copyright-related actions, and you hereby assign to rumble the right to prosecute any and all claims from the past, present, and future use of the videos by unauthorized third parties. rumble player: you retain full control and all rights to your video.",0
You further agree that you will not knowingly solicit or collect personal information from a child 12 years old or younger.,0
"This includes rumble.com's right to terminate a user's ability to upload videos, post comments, collect revenue or any function available on rumble.com. rumble.com has a zero tolerance for any violation of content polices and/or conduct outlined in these terms, especially, but not limited to copyright infringement.",1
"Rumble.com generally does not pre-screen, monitor, or edit the content posted by users of communications services, chat rooms, message boards, or other interactive services that may be available on or through this site.",0
"Any material viewed, downloaded or otherwise obtained through the use of this site is done solely at your own discretion and risk, and you will be solely responsible for any damage, including without limitation personal injury or distress, damage to your computer system, or loss of data, that results from the viewing or download of any such material.",1
Rumble will only retain the license to display the content on rumble's video player or owned websites.,0
"These other sites are not under rumble.com's control, and you acknowledge that rumble.com is not responsible for the accuracy, copyright compliance, legality, decency, or any other aspect of the content of such sites.",1
Or that the content is free of viruses or other harmful components.,0
Or any links to the above. rumble.com has the sole discretion to decide whether content or material is prohibited on the site.,0
You understand that rumble does not guarantee any confidentiality with respect to any content you submit. you shall be solely responsible for your own content and the consequences of submitting and publishing your content on the service.,0
Rumble will be obligated to pay 60% of the net earnings collected from 3rd parties in relation to your video with the exception of youtube.com.,0
Not for sale: you retain full control and all rights.,0
Please check the terms of use periodically for changes.,1
"Please email us so we can investigate the matter further. disclaimer of warranties all materials, information, software, products, and services included in or available through this site (the ""content"") are provided ""as is"" and ""as available"" for your use.",0
"You expressly agree that the exclusive jurisdiction for any claim or action arising out of or relating to these terms of use or your use of this site shall lie only in the provincial courts of ontario in peel district, and you further agree to and submit to the exercise of personal jurisdiction of such courts for the purpose of litigating any such claim or action. severability and integration unless otherwise specified herein, this agreement constitutes the entire agreement between you and rumble.com with respect to this site and supersedes all prior or contemporaneous communications and proposals (whether oral, written, or electronic) between you and rumble.com with respect to this site.",0
"On youtube.com, you will retain 90% of all net earnings generated in relation to your video directly on youtube.com including on the rumble owned and operated youtube channels.",0
"Rumble.com, the rumble.com product and service names are trademarks and/or service marks of rumble inc. (the ""rumble.com marks"") and are owned exclusively by rumble.com.",0
These sites may contain information or material that some people may find inappropriate or offensive.,1
"Conduct if your account qualifies for a rumble publisher account, any activity on the rumble video player using the monetized embed code will apply to your account as follows. as used herein, ""net advertising revenues"" means aggregate cash amounts collected and recognized as revenue under generally accepted accounting principles by rumble arising from the license or sale of the pre-roll, mid-roll, post roll or overlay advertisements included within the rumble video player less any amounts due to hosting.",0
"In addition, use of the content or materials for any purpose not expressly permitted in these terms of use is prohibited. user's grant of limited license please refer to your content, conduct &amp.",0
That this site will be available at any particular time or location.,1
Or you also agree that you will not harvest or collect information about the users or members of this site or use such information for the purpose of transmitting or facilitating transmission of unsolicited bulk electronic e-mail or communications.,0
"And disseminating personal information about another individual for malevolent purposes, including libel, slander, defamation or violation of an individual.s right to privacy. copyrighted content or material that is used without the express permission of the owner.",0
"This limitation applies whether the alleged liability is based on contract, tort, negligence, strict liability, or any other basis, even if rumble.com has been advised of the possibility of such damage.",1
"Rumble reserves the right to remove content without prior notice. video publisher licensing options, terms, &amp.",0
"You are granting rumble an exclusive, worldwide, commercial, sub-licensable and transferable license to use, reproduce, distribute, edit, syndicate, prepare derivative works of, display, and perform the content in connection with the service and rumble's (and its successors', partners and affiliates') business, including without limitation for promoting and redistributing part or all of the service (and derivative works thereof) in any media formats and through any media channels.",1
The first month for which payment is to be made shall: (a) begin on the first day of the month following the month of execution of this agreement.,0
"You will not display or use the rumble.com marks, in any manner, without rumble.com's prior permission.",0
"Conditions privacy policy copyright notification counterclaim procedure this website is operated by rumble inc. you may contact us at: our email rumble.com provides visitors to its web site with access to content via the world wide web and offers the opportunity for users to submit text, pictures, video and other content for posting on the rumble.com web site (the ""site"") under certain terms and conditions. acceptance of these terms and conditions through use by using this site, you signify your agreement to all terms, conditions, and notices contained or referenced herein (the ""terms of use"").",0
"And may be cropped, altered or modified. you further agree that content you submit to the service will not contain third party copyrighted material, or material that is subject to other third party proprietary rights, unless you have permission from the rightful owner of the material or you are otherwise legally entitled to post the material and to grant rumble all of the license rights granted herein. all payments will be remitted to your rumble account 30 days after rumble receives payments by our 3rd party partners.",0
"Accordingly, rumble.com will not process, digitize, post, upload, store, share or otherwise display on the rumble.com website: content or material that we believe is pornographic, obscene, or of an adult or sexual nature; content or material that exploits children under the age of 18 or posts or discloses any personally identifying information about children under the age of 18; content or material promoting or providing instructional information about illegal activities, promoting harm or injury to any group, individual or cruelty to animals including, but not limited to: instructions on how to assemble or use bombs, grenades or other weapons.",0
"You affirm, represent, and warrant that you own or have the necessary licenses, rights, consents, and permissions to publish content you submit.",0
"You are only granting a non-exclusive license to access your content through the rumble video player, and to use, reproduce, distribute, display and perform such content as permitted through the functionality of the rumble video player.",0
Licensing options rumble.com's content policies rumble.com is committed to promoting the most up-to-date and unique content possible while maintaining standards consistent with the internet community and the societies of the world.,0
"Systematic retrieval of data or other content from this site to create or compile, directly or indirectly, a collection, compilation, database or directory without written permission from rumble.com is prohibited.",0
"This upfront payment will be applied against any earnings accumulated in the future with respect to the video indicated herein. rumble does not endorse any content submitted to the service by any user or other licensor, or any opinion, recommendation, or advice expressed therein, and rumble expressly disclaims any and all liability in connection with content.",0
"We reserve the right, at our discretion, to update or revise these terms of use.",1
"Except as expressly authorized by rumble.com, you agree not to sell, resell, exploit for any commercial purposes, license, rent, modify, distribute, copy, reproduce, duplicate, transmit, publicly display, publicly perform, publish, adapt, edit, or create derivative works from any portion of such materials or content.",0
