text,highlighted
you may use the service only as permitted by law.,1
"by submitting any idea, you agree that your disclosure is gratuitous, unsolicited and without restriction and will not place goodreads under any fiduciary or other obligation, and that we are free to use the idea without any additional compensation to you, and/or to disclose the idea on a non-confidential basis or otherwise to anyone.",1
you expressly relieve goodreads from any and all liability arising from your use of any third-party website or services or third party owned content.,0
"if you are under 18 years of age you may use the service only if you either are an emancipated minor or possess legal parental or guardian consent, and are fully able and competent to enter into the terms, conditions, obligations, affirmations, representations, and warranties set forth in this agreement, and to abide by and comply with this agreement.",1
"goodreads reserves the right to monitor, reject and/or remove any user content at any time.",0
"goodreads will not be liable for any damages of any kind arising from the use of the service, or from any information, content, materials, products (including software) or other services included on or otherwise made available to you through the service, including, but not limited to direct, indirect, incidental, punitive, and consequential damages, unless otherwise specified in writing.",1
"by accessing or using the goodreads services, website and software provided through or in connection with the service (service), you signify that you have read, understood, and agree to be bound by this terms of use agreement, the goodreads privacy policy, the amazon.com conditions of use, and the other applicable rules, policies and terms posted on the goodreads.com website or provided with the service (collectively, this agreement), whether or not you are a registered user of our service.",0
"you are responsible for maintaining the confidentiality of your account and password and for restricting access to your account, and you agree to accept responsibility for all activities that occur under your account or password.",1
"or (vi) any other party s access and use of the service with your unique username, password or other appropriate security code.",1
"your address, telephone number, and e-mail address.",0
"you hereby represent that you are the owner of all the copyright rights with respect to, or that you have the legal right to post, your user content, and that you have the power to grant the license granted below.",0
"third-party websites, advertisers or services goodreads may contain links to third-party websites, advertisers, or services that are not owned or controlled by goodreads.",0
"or any use of data mining, robots, or similar data gathering and extraction tools.",0
"for example, goodreads may, but is not obligated to, reject and/or remove any user content that goodreads believes, in its sole discretion, violates these provisions.",0
"you may not frame or utilize framing techniques to enclose any trademark, logo, or other proprietary information (including images, text, page layout, or form) of goodreads without our express written consent.",0
"a statement that you have a good faith belief that use of the material in the manner complained of is not authorized by the copyright owner, its agent, or law.",0
"you further acknowledge that, by acceptance of your submission, goodreads does not waive any rights to use similar or related ideas previously known to goodreads, or developed by its employees, or obtained from sources other than you.",0
"april 7, 2010: we added terms of use for writers, which apply to works submitted to the service via the my writing or ebook features.",1
"copyright complaints if you believe that your copyrighted work has been copied in a way that constitutes copyright infringement and is accessible via the service, please send us the following information: an electronic or physical signature of a person authorized to act on behalf of the copyright owner.",0
"if you access a third party website from goodreads, you do so at your own risk, and you understand that this agreement and goodreads privacy policy do not apply to your use of such sites.",0
"to the full extent permissible by applicable law, goodreads disclaims all warranties,express or implied, including, but not limited to, implied warranties of merchantability and fitness for a particular purpose.",1
a description of the copyrighted work that you claim has been infringed upon.,0
"as permitted under the terms of this agreement, goodreads has the right at any time for any reason or no reason to suspend or terminate your account, terminate this agreement, and/or refuse any and all current or future use of the service without notice, refund, obligation, or liability to you.",1
"user content some areas of the service may allow users to upload, publish, display, link to or otherwise make available (hereinafter, post) reviews, comments, questions, highlights, and other information including users names, voices and likenesses (user content).",0
"goodreads shall have no liability for your interactions with other users, or for any user s action or inaction.",1
goodreads takes no responsibility and assumes no liability for any user content that you or any other users or third parties post or send over the service.,0
we reserve the right to amend this agreement at any time in our sole discretion by posting the revised agreement on the goodreads.com website.,1
"you agree not to post user content that is illegal , obscene, threatening, defamatory, invasive of privacy, infringing of intellectual property rights (including publicity rights), or otherwise injurious to third parties or objectionable, and does not consist of or contain software viruses, political campaigning, commercial solicitation, chain letters, mass mailings, or any form of spam or unsolicited commercial electronic messages.",1
"use of our service goodreads provides a place for you to discover, track, and talk about books with friends and our community.",0
"(iii) your violation of any third-party right, including without limitation any right of privacy, publicity rights or intellectual property rights.",1
"eligibility this service is intended solely for users who are thirteen (13) years of age or older, and any registration, use or access to the service by anyone under 13 is unauthorized, unlicensed, and in violation of this agreement.",1
"any dispute or claim arising from or relating to this agreement or a kindle, any reading application, the software, the digital content or the service is subject to the binding arbitration , governing law, disclaimer of warranties, limitation of liability and all other terms in the amazon.com conditions of use.",0
"goodreads copyright agent for notice of claims of copyright infringement on its site can be reached as follows: copyright agent attn: dmca notice goodreads llc 188 spear street, suite 250, san francisco, ca 94105 email: copyright@goodreads.com telephone: (415) 373-1500 please note that this procedure is exclusively for notifying goodreads and its affiliates that your copyrighted material has been infringed.",0
you may not misuse the service.,0
certain aspects of the service may be provided for a fee or other charge.,0
"goodreads has no control over, and assumes no responsibility for, the content, privacy policies, or practices of any third party websites or services.",1
you may cancel your goodreads account at any time.,1
"if you elect to use paid aspects of the service, you agree to the pricing, payment and billing policies applicable to such fees and charges, posted at the website.",0
"you understand and acknowledge that you may be exposed to user content that is inaccurate, offensive, indecent, or objectionable, and you agree that goodreads shall not be liable for any damages you allege to incur as a result of such user content.",0
"subject to your compliance with this agreement and your payment of any applicable fees, we grant you a limited, non-exclusive, non-transferable, non-sublicensable license to access and make personal and non-commercial use of the service.",1
goodreads is not responsible for any public display or misuse of your user content.,0
"goodreads may provide tools for you to remove some user content, but does not guarantee that all or any user content will be removable.",0
"indemnity you agree to defend, indemnify and hold harmless goodreads and its subsidiaries, agents, managers, and other affiliated companies, and their employees, contractors, agents, officers and directors, from and against any and all claims, damages, obligations, losses, liabilities, costs or debt, and expenses (including but not limited to attorneys fees) arising from: (i) your use of and access to the service, including any data or content transmitted or received by you.",1
"interviews genres art biography business childrens christian classics comics cookbooks ebooks fantasy fiction graphic novels historical fiction history horror memoir music mystery nonfiction poetry psychology romance science science fiction self help sports thriller travel young adult more genres community groups discussions quotes ask the author terms of use this agreement was last revised on dec 6, 2017.",1
"and a statement, made under penalty of perjury, that the above information is accurate, and that you are the copyright owner or are authorized to act on behalf of the owner.",0
you agree that goodreads shall not be responsible for any loss or damage of any sort relating to your dealings with such advertisers.,0
"october 16, 2008: we replaced our former terms of use agreement with a new agreement.",1
"these fees and charges, if any, are described on the website.",0
you may never use another member s account without permission.,0
interviews genres art biography business childrens christian classics comics cookbooks ebooks fantasy fiction graphic novels historical fiction history horror memoir music mystery nonfiction poetry psychology romance science science fiction self help sports thriller travel young adult more genres community groups discussions quotes ask the author sign in join sign up view profile profile friends groups discussions comments reading challenge kindle notes &amp.,0
"no part of the service may be reproduced, duplicated, copied, sold, resold, visited, or otherwise exploited for any commercial purpose without our express written consent.",0
"if these laws apply to you, some or all of the above disclaimers, exclusions, or limitations may not apply to you, and you might have additional rights.",0
"you acknowledge that goodreads has the perpetual and irrevocable right to delete any or all of your content and data from goodreadss servers and from the service, whether intentionally or unintentionally, and for any reason or no reason, without any liability of any kind to you or any other party.",1
"in order to protect our members from unsolicited advertising or solicitation, goodreads reserves the right to restrict the number of communications that a member may send to other members in any 24-hour period to a number that goodreads deems appropriate in its sole discretion.",0
you are solely responsible for your interactions with other goodreads users.,0
"in the event that goodreads suspends or terminates your goodreads account or this agreement, you understand and agree that you shall receive no refund or exchange for any unused time on a subscription, any license or subscription fees for any portion of the service, any content or data associated with your goodreads account, or for anything else.",1
"all rights not expressly granted to you in this agreement are reserved and retained by us or our licensors, suppliers, publishers, rightsholders, or other content providers.",0
"disclaimers of warranties and limitation of liability the service and all information, content, materials, products (including software) and other services included on or otherwise made available to you through the service are provided on an as is and as available basis, unless otherwise specified in writing.",1
guidelines and terms terms of use privacy policy cookies notice california consumer privacy act disclosures community guidelines review guidelines author guidelines q&ampa guidelines group moderator guidelines giveaway terms company about us careers terms privacy interest based ads ad preferences help work with us authors advertise authors &amp.,0
"updates december 6, 2017: we have updated our terms of use agreement.",1
you may not use any meta tags or any other hidden text utilizing our name or trademarks without our express written consent.,0
"goodreads may permanently or temporarily terminate, suspend, or otherwise refuse to permit your access to the service without notice and liability for any reason, including if in goodreads sole determination you violate any provision of this agreement, or for no reason.",1
that use of the content you supply does not violate this policy and will not cause injury to any person or entity.,0
all aspects of the service are subject to change or elimination at goodreads s sole discretion.,0
